inchikey,name,is_drug,evidence,moa,top_5,lpv_5,lpv_4,lpv_3,lpv_2,best_inchikey,best_name
PUVZZTMYSZJISL-UHFFFAOYSA-N,[2-(3-Methoxy-Phenothiazin-10-Yl)-Ethyl]-Dimethyl-Amine,0,-2,-2,0,0,2,2,2,BPZSYCZIITTYBL-UHFFFAOYSA-N,Formoterol
JTTAUPUMOLRVRA-UHFFFAOYSA-N,Prothipendyl,1,-2,-2,0,0,2,2,2,BPZSYCZIITTYBL-UHFFFAOYSA-N,Formoterol
RGKWYLVIZNCRIY-UHFFFAOYSA-N,19077-31-7,0,-2,-2,0,0,2,2,2,BYJAVTDNIXVSPW-UHFFFAOYSA-N,Tetrahydrozoline
QZUVYCFQTWCVBQ-UHFFFAOYSA-N,Schembl8038519,0,-2,-2,0,0,2,2,2,BYJAVTDNIXVSPW-UHFFFAOYSA-N,Tetrahydrozoline
OJPDZEFBOMRMTK-UHFFFAOYSA-N,Chembl288110,0,-2,-2,0,0,2,2,2,BPZSYCZIITTYBL-UHFFFAOYSA-N,Formoterol
YHFXGBOUSIKGMZ-UHFFFAOYSA-N,Norchlorpromazine,0,-2,-2,0,0,2,2,2,BYJAVTDNIXVSPW-UHFFFAOYSA-N,Tetrahydrozoline
DBOUGBAQLIXZLV-UHFFFAOYSA-N,Chlorproethazine,0,-2,-2,0,0,2,3,3,BYJAVTDNIXVSPW-UHFFFAOYSA-N,Tetrahydrozoline
YNVQLTVBLZFJHB-UHFFFAOYSA-N,Nsc677395,0,-2,-2,0,0,2,2,2,BPZSYCZIITTYBL-UHFFFAOYSA-N,Formoterol
DVLBYTMYSMAKHP-UHFFFAOYSA-N,Butaperazine,0,-2,-2,0,0,2,2,2,BPZSYCZIITTYBL-UHFFFAOYSA-N,Formoterol
ZGUGWUXLJSTTMA-UHFFFAOYSA-N,Promazine,1,-2,-2,2,2,2,2,2,BPZSYCZIITTYBL-UHFFFAOYSA-N,Formoterol
RGCVKNLCSQQDEP-UHFFFAOYSA-N,Perphenazine,1,-2,-2,0,0,2,2,2,BYJAVTDNIXVSPW-UHFFFAOYSA-N,Tetrahydrozoline
GIIRHITWHGRFQI-UHFFFAOYSA-N,Chembl1688550,0,-2,-2,0,0,2,2,2,BPZSYCZIITTYBL-UHFFFAOYSA-N,Formoterol
ZPEIMTDSQAKGNT-UHFFFAOYSA-N,Chlorpromazine,1,1,2,2,2,2,2,2,BYJAVTDNIXVSPW-UHFFFAOYSA-N,Tetrahydrozoline
CSUMXQFRJKILGE-UHFFFAOYSA-N,Chembl21564,0,-2,-2,0,0,2,2,2,BYJAVTDNIXVSPW-UHFFFAOYSA-N,Tetrahydrozoline
PKUROYWZWHYCHD-UHFFFAOYSA-N,Nsc156274,0,-2,-2,0,0,2,2,2,BPZSYCZIITTYBL-UHFFFAOYSA-N,Formoterol
WEYVCQFUGFRXOM-UHFFFAOYSA-N,Perazine,1,-2,-2,0,0,2,2,2,BPZSYCZIITTYBL-UHFFFAOYSA-N,Formoterol
ILROKGAXBGPFAI-UHFFFAOYSA-N,Chlorphenethazine,0,-2,-2,1,1,2,2,2,BYJAVTDNIXVSPW-UHFFFAOYSA-N,Tetrahydrozoline
WEQJQNWXCSUVMA-UHFFFAOYSA-N,Phe-Pro,0,-2,-2,0,0,2,2,2,AMFDITJFBUXZQN-KUBHLMPHSA-N,Bcx4430 (Freebase)
FIKKAIJRVLNWOS-UHFFFAOYSA-N,Chembl3360558,0,-2,-2,0,0,2,2,2,BYJAVTDNIXVSPW-UHFFFAOYSA-N,Tetrahydrozoline
UCQNMJXTWOYVNH-UHFFFAOYSA-N,Chembl459373,0,-2,-2,0,0,2,2,2,BYJAVTDNIXVSPW-UHFFFAOYSA-N,Tetrahydrozoline
FWKTXSPMNPROHO-UHFFFAOYSA-N,Chembl44394,0,-2,-2,0,0,2,2,2,BYJAVTDNIXVSPW-UHFFFAOYSA-N,Tetrahydrozoline
XCTYLCDETUVOIP-UHFFFAOYSA-N,Thiethylperazine,1,-2,-2,0,0,2,2,2,BPZSYCZIITTYBL-UHFFFAOYSA-N,Formoterol
XTKGXPFBKPYFDW-UHFFFAOYSA-N,Hs-0044,0,-2,-2,1,1,1,1,1,BJNLLBUOHPVGFT-UHFFFAOYSA-N,Teicoplanin
GEZBIZMDLMTFDB-UHFFFAOYSA-N,GEZBIZMDLMTFDB-UHFFFAOYSA-N,0,-2,-2,0,1,1,1,1,BLMPQMFVWMYDKT-UHFFFAOYSA-N,Schembl870204
VKACZVZTIKPEBG-UHFFFAOYSA-N,Nsc628114,0,-2,-2,0,0,1,1,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
HVGSRGWSMSUNPM-UHFFFAOYSA-N,Cbmicro_006501,0,-2,-2,0,0,1,2,2,AUZONCFQVSMFAP-UHFFFAOYSA-N,Disulfiram
XDHNQDDQEHDUTM-UHFFFAOYSA-N,Bafilomycin A1,1,0,2,1,1,1,1,1,BLMPQMFVWMYDKT-UHFFFAOYSA-N,Schembl870204
NLLMJANWPUQQTA-UBDQQSCGSA-N,17Beta-Dihydroequilin,0,-2,-2,0,1,1,1,1,BFSMGDJOXZAERB-UHFFFAOYSA-N,Dabrafenib
UBQWVSHGGMIXLR-UHFFFAOYSA-N,Chembl279515,0,-2,-2,0,0,1,1,1,BSPZFJDYQHDZNR-BOSXTWCSSA-N,BSPZFJDYQHDZNR-BOSXTWCSSA-N
LURMIKVZJSMXQE-UHFFFAOYSA-N,Diethazine,0,-2,-2,0,0,1,2,2,BPZSYCZIITTYBL-UHFFFAOYSA-N,Formoterol
NXAITCVPAUWQJG-XDJHFCHBSA-N,An-329/40484313,0,-2,-2,0,1,1,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
JMZFVLXZEWLVKA-MRVWIOLGSA-N,JMZFVLXZEWLVKA-MRVWIOLGSA-N,0,-2,-2,0,0,1,1,1,BLMPQMFVWMYDKT-UHFFFAOYSA-N,Schembl870204
XDHNQDDQEHDUTM-JQWOJBOSSA-N,Bafilomycin A1,1,-2,-2,1,1,1,1,1,BLMPQMFVWMYDKT-UHFFFAOYSA-N,Schembl870204
PIXHGSMGPNTYSH-CHWSQXEVSA-N,Chembl1187951,0,-2,-2,0,0,1,1,1,BMGQWWVMWDBQGC-IIFHNQTCSA-N,Midostaurin
DPXYLYXGZNZHRN-PMACEKPBSA-N,Chembl302996,0,-2,-2,0,0,1,2,2,AXRYRYVKAWYZBR-UHFFFAOYSA-N,Schembl1396072
QALDDFWBSATRTL-AVGNSLFASA-N,Chembl302443,0,-2,-2,1,1,1,1,1,BDSYECBSUUOPCT-UHFFFAOYSA-N,Chembl222301
RLAWWYSOJDYHDC-BZSNNMDCSA-N,2X91,1,0,2,1,1,1,2,2,AXRYRYVKAWYZBR-UHFFFAOYSA-N,Schembl1396072
GDQZBSIOBPOICN-IHRRRGAJSA-N,Chembl294046,0,-2,-2,0,1,1,1,1,BDSYECBSUUOPCT-UHFFFAOYSA-N,Chembl222301
DSSYKIVIOFKYAU-UHFFFAOYSA-N,Camphor,1,0,2,1,1,1,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
RZWURLBUPSDTKT-DRZSPHRISA-N,Chembl2408924,0,-2,-2,0,0,1,1,1,BDSYECBSUUOPCT-UHFFFAOYSA-N,Chembl222301
PRGCYHZKGCRFQQ-UHFFFAOYSA-N,Chembl410724,0,-2,-2,0,1,1,1,1,BSPZFJDYQHDZNR-BOSXTWCSSA-N,BSPZFJDYQHDZNR-BOSXTWCSSA-N
IXGRBJFUCJIPJN-UHFFFAOYSA-N,Chembl435953,0,-2,-2,1,1,1,1,1,BSPZFJDYQHDZNR-BOSXTWCSSA-N,BSPZFJDYQHDZNR-BOSXTWCSSA-N
SRVFFFJZQVENJC-UHFFFAOYSA-N,Ethyl Epoxysuccinyl-Leucylamido-3-Methylbutane,1,-2,-2,1,1,1,1,1,BDSYECBSUUOPCT-UHFFFAOYSA-N,Chembl222301
YEJBZPQPWICRTD-CHWSQXEVSA-N,Chembl1254844,0,-2,-2,0,0,1,1,1,BMGQWWVMWDBQGC-IIFHNQTCSA-N,Midostaurin
DEHPARDGRYCXOL-HKWRFOASSA-N,Mls001003681,0,-2,-2,0,0,1,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
HDRKGMUPXWTLAN-HZPDHXFCSA-N,Chembl69635,0,-2,-2,0,0,1,1,1,BMGQWWVMWDBQGC-IIFHNQTCSA-N,Midostaurin
CFUSBNZMUXPGOM-UHFFFAOYSA-N,Schembl16340839,0,-2,-2,0,0,1,1,1,BJNLLBUOHPVGFT-UHFFFAOYSA-N,Teicoplanin
ZCGJIXWJXBYPIB-UHFFFAOYSA-N,Chembl388860,0,-2,-2,0,0,1,1,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
FAKRSMQSSFJEIM-RQJHMYQMSA-N,Captopril,1,0,2,1,1,1,2,2,AMFDITJFBUXZQN-KUBHLMPHSA-N,Bcx4430 (Freebase)
OELAPCOUDOSGBC-UHFFFAOYSA-N,Chembl151454,0,-2,-2,0,1,1,1,1,BJNLLBUOHPVGFT-UHFFFAOYSA-N,Teicoplanin
PWQSSAWBTAKELO-UHFFFAOYSA-N,Ft-0672381,0,-2,-2,0,0,1,2,2,BPZSYCZIITTYBL-UHFFFAOYSA-N,Formoterol
SUMBEDJMEJLPLO-UHFFFAOYSA-N,Chembl323540,0,-2,-2,0,0,1,2,2,BYJAVTDNIXVSPW-UHFFFAOYSA-N,Tetrahydrozoline
JDJOKDLUBRGPOU-ROUUACIJSA-N,Chembl422051,0,-2,-2,0,0,1,2,2,AXRYRYVKAWYZBR-UHFFFAOYSA-N,Schembl1396072
BXNQYLSIYOLODO-BQBZGAKWSA-N,Chembl166164,0,-2,-2,0,0,1,2,2,AMFDITJFBUXZQN-KUBHLMPHSA-N,Bcx4430 (Freebase)
DSSYKIVIOFKYAU-XCBNKYQSSA-N,D-Camphor,1,-2,-2,1,1,1,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
XMJHZTRWQLYYPD-UHFFFAOYSA-N,Ac1O5Mxx,0,-2,-2,0,0,1,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
YDSJOXQUGFFAKB-UHFFFAOYSA-N,Chembl153790,0,-2,-2,0,1,1,2,2,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
XFCLJVABOIYOMF-QPLCGJKRSA-N,Toremifene,1,1,2,1,1,1,1,1,BPBPYQWMFCTCNG-UHFFFAOYSA-N,141400-58-0
KCFYEAOKVJSACF-UHFFFAOYSA-N,Arbidol,1,3,2,1,1,1,1,1,AUZONCFQVSMFAP-UHFFFAOYSA-N,Disulfiram
PIXHGSMGPNTYSH-STQMWFEESA-N,Chembl541786,0,-2,-2,0,0,1,1,1,BMGQWWVMWDBQGC-IIFHNQTCSA-N,Midostaurin
UKOBAUFLOGFCMV-UHFFFAOYSA-N,Quinacrine Mustard,1,-2,-2,0,1,1,1,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
PXPIXLVXGYQMFM-UHFFFAOYSA-N,Phenyl 4-Guanidinobenzoate,0,-2,-2,1,1,1,1,1,BJNLLBUOHPVGFT-UHFFFAOYSA-N,Teicoplanin
FOJRYJADYAOGSC-UHFFFAOYSA-N,Chembl284494,0,-2,-2,0,0,1,2,2,AXRYRYVKAWYZBR-UHFFFAOYSA-N,Schembl1396072
KGPGQDLTDHGEGT-VBZOGQDBSA-N,CID57503848,1,-2,-2,0,1,1,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
FAKRSMQSSFJEIM-UHFFFAOYSA-N,1-(2-Methyl-3-Sulfanylpropanoyl)Pyrrolidine-2-Carboxylic Acid,1,-2,-2,1,1,1,2,2,AMFDITJFBUXZQN-KUBHLMPHSA-N,Bcx4430 (Freebase)
LDXKVHTUGBHSJC-UHFFFAOYSA-N,Chembl2063621,0,-2,-2,0,0,1,1,1,AXRYRYVKAWYZBR-GASGPIRDSA-N,Atazanavir
JGABCUJSSAEYFF-UHFFFAOYSA-N,Bdbm50009714,0,-2,-2,0,0,1,1,1,BSPZFJDYQHDZNR-BOSXTWCSSA-N,BSPZFJDYQHDZNR-BOSXTWCSSA-N
CLBBSJHIPCURMH-UHFFFAOYSA-N,Mls002667835,0,-2,-2,0,0,1,1,1,AXRYRYVKAWYZBR-GASGPIRDSA-N,Atazanavir
QUXNTLCQMWQBGC-UHFFFAOYSA-N,Ac1M4R6C,0,-2,-2,0,0,1,1,1,AUZONCFQVSMFAP-UHFFFAOYSA-N,Disulfiram
OBIKLPPECWOYDP-NRFANRHFSA-N,Schembl15888169,0,-2,-2,0,0,1,1,1,BJNLLBUOHPVGFT-UHFFFAOYSA-N,Teicoplanin
ACAYLVCPBSTIHV-WVQRXBFSSA-N,Chembl1683473,0,-2,-2,0,0,1,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
WAVWONFNDBPAGA-UHFFFAOYSA-N,Perphenazine Decanoate,0,-2,-2,0,0,1,2,2,BYJAVTDNIXVSPW-UHFFFAOYSA-N,Tetrahydrozoline
HFZAWWOBQBBLGO-XGJDHLGVSA-N,Mls000544486,0,-2,-2,0,0,1,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
YFYKTPUBKBXBOE-VABKMULXSA-N,Chembl290602,0,-2,-2,1,1,1,2,2,AXRYRYVKAWYZBR-UHFFFAOYSA-N,Schembl1396072
ZSRSLWKGWFFVCM-UHFFFAOYSA-N,Cysteylproline,0,-2,-2,0,1,1,2,2,AMFDITJFBUXZQN-KUBHLMPHSA-N,Bcx4430 (Freebase)
JAJMETBQBCMJSZ-UHFFFAOYSA-N,162112-42-7,0,-2,-2,0,0,1,1,1,BDSYECBSUUOPCT-UHFFFAOYSA-N,Chembl222301
MNENSRQYBWNZDD-UHFFFAOYSA-N,Chembl152052,0,-2,-2,0,0,1,1,1,AXRYRYVKAWYZBR-GASGPIRDSA-N,Atazanavir
KSGMKNOHFWUIIV-MFCANEBTSA-N,Ncgc00014685,0,-2,-2,0,0,1,1,1,BMGQWWVMWDBQGC-IIFHNQTCSA-N,Midostaurin
ARULGTNIBKNSHF-UHFFFAOYSA-N,Chembl225279,0,-2,-2,0,0,1,1,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
AGQFANADMDZKAK-UHFFFAOYSA-N,Chembl23899,0,-2,-2,0,0,1,1,1,AMFDITJFBUXZQN-KUBHLMPHSA-N,Bcx4430 (Freebase)
FHUAHZXWMLDGLP-UHFFFAOYSA-N,Ethyl 4-[(Dimethylamino)Methyl]-5-Hydroxy-2-Methyl-1-Phenyl-1H-Indole-3-Carboxylate,0,-2,-2,0,0,1,1,1,AUZONCFQVSMFAP-UHFFFAOYSA-N,Disulfiram
NZDNHRDPEYHJMS-UHFFFAOYSA-N,Ac1Llorf,0,-2,-2,1,1,1,1,1,AUZONCFQVSMFAP-UHFFFAOYSA-N,Disulfiram
DPMRXCGDQWBYHC-VTSYTCEPSA-N,Chembl1531390,0,-2,-2,0,1,1,1,1,BLMPQMFVWMYDKT-UHFFFAOYSA-N,Schembl870204
XASIMHXSUQUHLV-UHFFFAOYSA-N,Camostat,1,1,2,1,1,1,1,1,BJNLLBUOHPVGFT-UHFFFAOYSA-N,Teicoplanin
UQWLOWFDKAFKAP-UHFFFAOYSA-N,Ac1Mj5Ns,1,-2,-2,0,0,1,1,1,AMFDITJFBUXZQN-KUBHLMPHSA-N,Bcx4430 (Freebase)
SJOQMUOTHCJJBK-WCWDXBQESA-N,Chembl240342,0,-2,-2,0,0,1,1,1,BPBPYQWMFCTCNG-UHFFFAOYSA-N,141400-58-0
HBUFHBZBFGRNLL-UHFFFAOYSA-N,Chembl106901,0,-2,-2,0,0,1,2,2,BYJAVTDNIXVSPW-UHFFFAOYSA-N,Tetrahydrozoline
AQXXGIBOZQZSAT-PJGWWKFTSA-N,Concanamycin B,0,-2,-2,0,0,1,1,1,BLMPQMFVWMYDKT-UHFFFAOYSA-N,Schembl870204
RVKFQAJIXCZXQY-CBZIJGRNSA-N,Emate Compound,0,-2,-2,0,0,1,1,1,BFSMGDJOXZAERB-UHFFFAOYSA-N,Dabrafenib
WTCPGENTHGBTOT-UHFFFAOYSA-N,Smr000217157,0,-2,-2,0,0,1,1,1,AUZONCFQVSMFAP-UHFFFAOYSA-N,Disulfiram
KDPQTPZDVJHMET-UHFFFAOYSA-N,Estrone Acetate,0,-2,-2,0,0,1,1,1,BFSMGDJOXZAERB-UHFFFAOYSA-N,Dabrafenib
LWBDRPQCWMXXHU-QRCPIWOLSA-N,Chembl2203994,0,-2,-2,0,0,1,1,1,BLMPQMFVWMYDKT-UHFFFAOYSA-N,Schembl870204
LYAOVDVXUUARTK-UHFFFAOYSA-N,CID11742067,0,-2,-2,0,0,1,1,1,BDSYECBSUUOPCT-UHFFFAOYSA-N,Chembl222301
OFQJHBJQVMZGHX-ULIFNZDWSA-N,Chembl2074917,0,-2,-2,0,0,1,1,1,BPBPYQWMFCTCNG-UHFFFAOYSA-N,141400-58-0
WHEUWNKSCXYKBU-UHFFFAOYSA-N,Ac1L1Tla,0,-2,-2,0,0,1,1,1,BFSMGDJOXZAERB-UHFFFAOYSA-N,Dabrafenib
KDQFYFKKYJDXDM-UHFFFAOYSA-N,Chembl389473,0,-2,-2,0,0,1,1,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
ZQAPMPGSRFFFSJ-MVWVFHAYSA-N,Chembl2111940,0,-2,-2,0,0,1,2,2,AXRYRYVKAWYZBR-UHFFFAOYSA-N,Schembl1396072
XDHNQDDQEHDUTM-YJSQNSDISA-N,Bafilomycin A1,1,-2,-2,1,1,1,1,1,BLMPQMFVWMYDKT-UHFFFAOYSA-N,Schembl870204
VKLJPGAHSLIQKH-UHFFFAOYSA-N,Vacquinol-1,0,-2,-2,0,0,1,1,1,BMGQWWVMWDBQGC-IIFHNQTCSA-N,Midostaurin
BQVKHSWJSBZCTN-UHFFFAOYSA-N,Ac1L26Lr,0,-2,-2,0,0,1,2,2,BPZSYCZIITTYBL-UHFFFAOYSA-N,Formoterol
OEACJWGLRYZOCT-UHFFFAOYSA-N,Chembl413207,0,-2,-2,0,0,1,1,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
ZPKYCVTWAHLHKY-UHFFFAOYSA-N,Nsc668005,0,-2,-2,0,0,1,2,2,AMFDITJFBUXZQN-KUBHLMPHSA-N,Bcx4430 (Freebase)
CDOJPCSDOXYJJF-UHFFFAOYSA-N,"N,N'-Diacetylchitobiose",1,-2,-2,0,0,1,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
PVTGPGODYMYICV-KKUMJFAQSA-N,Chembl100063,0,-2,-2,0,0,1,1,1,AXRYRYVKAWYZBR-UHFFFAOYSA-N,Schembl1396072
AXRMSBLBSHJLGO-UHFFFAOYSA-N,"1,2-Campholide",0,-2,-2,0,0,1,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
BRNGYAFDUAROCE-RQZHXJHFSA-N,Chembl1213783,0,-2,-2,0,0,1,1,1,BPBPYQWMFCTCNG-UHFFFAOYSA-N,141400-58-0
JFYQRVBFTIWYAP-UHFFFAOYSA-N,Ethyl 6-Bromo-4-[(Dimethylamino)Methyl]-5-Hydroxy-1-Methyl-2-[(Phenylsulfonyl)Methyl]-1H-Indole-3-Carboxylate,0,-2,-2,0,1,1,1,1,AUZONCFQVSMFAP-UHFFFAOYSA-N,Disulfiram
UQWLOWFDKAFKAP-WXHSDQCUSA-N,Zofenoprilat,1,-2,-2,0,0,1,1,1,AMFDITJFBUXZQN-KUBHLMPHSA-N,Bcx4430 (Freebase)
PVQLLQJHKXURGF-YIXHJXPBSA-N,Nsc743863,0,-2,-2,0,0,1,1,1,AXRYRYVKAWYZBR-GASGPIRDSA-N,Atazanavir
SZCUJDVEJHDTFO-IHRRRGAJSA-N,Chembl302897,0,-2,-2,0,1,1,1,1,BDSYECBSUUOPCT-UHFFFAOYSA-N,Chembl222301
WLZLGTBHWPHETH-UHFFFAOYSA-N,Chembl2063620,0,-2,-2,0,0,1,1,1,AXRYRYVKAWYZBR-GASGPIRDSA-N,Atazanavir
MCJKBWHDNUSJLW-VHXPQNKSSA-N,Desdimethyltamoxifen,0,-2,-2,0,0,1,1,1,BPBPYQWMFCTCNG-UHFFFAOYSA-N,141400-58-0
OQXXQCDJWWLWTL-WHRTUQHWSA-N,Bdbm50005873,0,-2,-2,0,0,1,1,1,BFSMGDJOXZAERB-UHFFFAOYSA-N,Dabrafenib
VUOPFFVAZTUEGW-UHFFFAOYSA-N,Ristocetin A,0,-2,-2,0,0,1,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
CDOJPCSDOXYJJF-KSKNGZLJSA-N,Betaglcnac(1->4)Betaglcnac,1,-2,-2,0,0,1,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
LUMKNAVTFCDUIE-UHFFFAOYSA-N,Lumknavtfcduie-Uhfffaoysa-N,1,-2,-2,0,1,1,1,1,BPBPYQWMFCTCNG-UHFFFAOYSA-N,141400-58-0
RLAWWYSOJDYHDC-UHFFFAOYSA-N,N~2~-(1-Carboxy-3-Phenylpropyl)Lysylproline,1,-2,-2,1,1,1,2,2,AXRYRYVKAWYZBR-UHFFFAOYSA-N,Schembl1396072
VKLJPGAHSLIQKH-FPOVZHCZSA-N,Nsc-13316,0,-2,-2,0,0,1,1,1,BMGQWWVMWDBQGC-IIFHNQTCSA-N,Midostaurin
NLLMJANWPUQQTA-UHFFFAOYSA-N,.Alpha.-Hydroequiline,0,-2,-2,1,1,1,1,1,BFSMGDJOXZAERB-UHFFFAOYSA-N,Dabrafenib
ZIJAFBZNFLICHW-UHFFFAOYSA-N,Chembl2413882,0,-2,-2,0,0,1,1,1,AXRYRYVKAWYZBR-GASGPIRDSA-N,Atazanavir
OKGGBPZMSDNNFA-UHFFFAOYSA-N,Tcmdc-135909,0,-2,-2,0,1,1,1,1,AXRYRYVKAWYZBR-GASGPIRDSA-N,Atazanavir
NFHAWQDOJMDWRX-CSANLRHSSA-N,NFHAWQDOJMDWRX-CSANLRHSSA-N,0,-2,-2,0,0,1,1,1,BLMPQMFVWMYDKT-UHFFFAOYSA-N,Schembl870204
OVFDEGGJFJECAT-FLIBITNWSA-N,Camphor Oxime,0,-2,-2,0,1,1,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
VNTBGGWDZYETPH-UHFFFAOYSA-N,6-[(Phenylsulfanyl)Methyl]-2-Sulfanyl-4-Pyrimidinol,0,-2,-2,0,0,1,1,1,AUZONCFQVSMFAP-UHFFFAOYSA-N,Disulfiram
ITXNZCYPEALEPN-CHWSQXEVSA-N,Chembl1253708,0,-2,-2,0,0,1,1,1,BMGQWWVMWDBQGC-IIFHNQTCSA-N,Midostaurin
