inchikey,name,is_drug,evidence,moa,top_5,lpv_5,lpv_4,lpv_3,lpv_2,best_inchikey,best_name
CZCALUZQCFVOLX-UHFFFAOYSA-N,Chembl25138,0,-2,-2,0,0,1,1,1,BMGQWWVMWDBQGC-IIFHNQTCSA-N,Midostaurin
REPIJHKQOSLTCT-UHFFFAOYSA-N,Chembl3134140,0,-2,-2,0,0,1,1,1,BJNLLBUOHPVGFT-UHFFFAOYSA-N,Teicoplanin
BQQNUYWCLMCSAG-UHFFFAOYSA-N,Chembl3642839,0,-2,-2,0,0,1,1,1,BSPZFJDYQHDZNR-BOSXTWCSSA-N,BSPZFJDYQHDZNR-BOSXTWCSSA-N
HLEQFFPIXAPVEP-UHFFFAOYSA-N,Schembl775095,0,-2,-2,0,0,1,1,1,DRLFMBDRBRZALE-UHFFFAOYSA-N,Melatonin
QCUUDSQQOCLPFV-UHFFFAOYSA-N,Chembl1083074,0,-2,-2,0,0,1,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
WDMOOFMBMGLZGY-UHFFFAOYSA-N,"3-(4-Amino-1-Isopropyl-1H-Pyrazolo[3,4-D]Pyrimidin-3-Yl)-Benzenesulfonamide",0,-2,-2,0,0,1,1,1,BFSMGDJOXZAERB-UHFFFAOYSA-N,Dabrafenib
OZMAVRLBUFUUJL-UHFFFAOYSA-N,Chembl147854,0,-2,-2,0,0,1,1,1,BJNLLBUOHPVGFT-UHFFFAOYSA-N,Teicoplanin
MHFZFKZXERZAKK-UHFFFAOYSA-N,Smr000015012,0,-2,-2,0,0,1,1,1,BPBPYQWMFCTCNG-UHFFFAOYSA-N,141400-58-0
BMPPBAASXPGLJV-UHFFFAOYSA-N,Chembl255925,0,-2,-2,0,0,1,1,1,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,Bramazil
HAQCGFVINUGJBS-UHFFFAOYSA-N,"N-(5-Nitro-1,3-Thiazol-2-Yl)Pentanamide",0,-2,-2,0,0,1,1,1,DQFBYFPFKXHELB-UHFFFAOYSA-N,Dqfbyfpfkxhelb-Uhfffaoysa-N
NHTKGYOMICWFQZ-KKQYNPQSSA-N,Acelarin,0,-2,-2,0,0,1,1,1,DLZUBMGMHUNDLF-UHFFFAOYSA-N,Chebi:125460
JZMYMYOERSCDMF-XUENTCJUSA-N,Bdbm123811,0,-2,-2,0,0,1,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
XWMBSXFOZPVNQH-UHFFFAOYSA-N,4-(5-Methyl-3-Phenylisoxazol-4-Yl)Pyrimidin-2-Amine,0,-2,-2,0,0,1,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
LGYAQCPVTAEBRK-UHFFFAOYSA-N,"4-Methoxy-N-[3-(4-Methylphenyl)-1,2-Oxazol-5-Yl]Benzamide",0,-2,-2,0,0,1,1,1,AXRYRYVKAWYZBR-UHFFFAOYSA-N,Schembl1396072
IXLXNBZGLAHSDI-UHFFFAOYSA-N,"Methyl 2-(4-Oxo-3,4-Dihydrophthalazin-1-Yl)Acetate",0,-2,-2,0,0,1,1,1,DNVXATUJJDPFDM-KRWDZBQOSA-N,1268524-70-4
CTHNKWFUDCMLIQ-UHFFFAOYSA-N,No-Aspirin,0,-2,-2,0,0,1,1,1,DQFBYFPFKXHELB-UHFFFAOYSA-N,Dqfbyfpfkxhelb-Uhfffaoysa-N
HLAPBHGJHLAYSD-UHFFFAOYSA-N,Chembl2170225,0,-2,-2,0,1,1,1,1,AUZONCFQVSMFAP-UHFFFAOYSA-N,Disulfiram
DYYRSMHBLLWJOD-UHFFFAOYSA-N,Benzofuran Deriv. 9,0,-2,-2,0,0,1,1,1,CNIIGCLFLJGOGP-UHFFFAOYSA-N,Naphazoline
PESKMWOASBCMRV-JGLDSSSWSA-N,Chembl469655,0,-2,-2,0,0,1,1,1,CBVCZFGXHXORBI-UHFFFAOYSA-N,Indinavir-D-6
AFYWSCRRLULCLG-UHFFFAOYSA-N,Chembl1184442,0,-2,-2,0,0,1,1,1,AXRYRYVKAWYZBR-UHFFFAOYSA-N,Schembl1396072
IAFBISFLCSPTNV-UHFFFAOYSA-N,Chembl283256,0,-2,-2,0,0,1,1,1,BMGQWWVMWDBQGC-IIFHNQTCSA-N,Midostaurin
SVRATFOTJLMBDJ-UHFFFAOYSA-N,Chembl2170226,0,-2,-2,0,0,1,1,1,AUZONCFQVSMFAP-UHFFFAOYSA-N,Disulfiram
ORJIYYSDOLEENL-UHFFFAOYSA-N,Chembl2170074,0,-2,-2,0,0,1,1,1,AUZONCFQVSMFAP-UHFFFAOYSA-N,Disulfiram
DHARHZPJWBSJCZ-UHFFFAOYSA-N,Chembl524902,0,-2,-2,0,0,1,1,1,DGPGXHRHNRYVDH-UHFFFAOYSA-N,S1Ra
MBBBYTSYHZTASW-ULUSZKPHSA-N,Mls002152963,0,-2,-2,0,0,1,1,1,DQFBYFPFKXHELB-UHFFFAOYSA-N,Dqfbyfpfkxhelb-Uhfffaoysa-N
HHBVXPKCVIEWOU-UHFFFAOYSA-N,Mls000105325,0,-2,-2,0,0,1,1,1,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,Bramazil
HWNGLKPRXKKTPK-UHFFFAOYSA-N,"3,4-Dihydroxyproline",0,-2,-2,0,0,1,1,1,CBVCZFGXHXORBI-UHFFFAOYSA-N,Indinavir-D-6
HODIQRXHYIDLNM-UHFFFAOYSA-N,Chembl189649,0,-2,-2,0,0,1,1,1,DRLFMBDRBRZALE-UHFFFAOYSA-N,Melatonin
HVZZANQUBCKTHT-UHFFFAOYSA-N,Chembl3681791,0,-2,-2,0,0,1,1,1,BLMPQMFVWMYDKT-UHFFFAOYSA-N,Schembl870204
IFPJZRSYKZXVBS-UHFFFAOYSA-N,Azd0530 Analogue 38,0,-2,-2,0,0,1,1,1,CNIIGCLFLJGOGP-UHFFFAOYSA-N,Naphazoline
TYRDCYYKRYFRKP-UHFFFAOYSA-N,Chembl454648,0,-2,-2,0,0,1,1,1,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,Bramazil
FZUZUIFNFGADKM-UHFFFAOYSA-N,Chembl338578,0,-2,-2,0,0,1,1,1,DSSYKIVIOFKYAU-UHFFFAOYSA-N,Camphor
FCTSBNQGQACUQF-UHFFFAOYSA-N,Mls000860564,0,-2,-2,0,0,1,1,1,AXRYRYVKAWYZBR-UHFFFAOYSA-N,Schembl1396072
KSCXQUAJOFCGJR-UHFFFAOYSA-N,Chembl95962,0,-2,-2,0,0,1,1,1,BMGQWWVMWDBQGC-IIFHNQTCSA-N,Midostaurin
DYKGWLQKWRYMOW-AWNIVKPZSA-N,Mls001004247,0,-2,-2,0,0,1,1,1,DNVXATUJJDPFDM-KRWDZBQOSA-N,1268524-70-4
FBBBXZWXQIKLII-WQZCAYQQSA-N,Chembl408135,0,-2,-2,0,0,1,1,1,AXRYRYVKAWYZBR-GASGPIRDSA-N,Atazanavir
ORKOWUCKOXFVBC-UHFFFAOYSA-N,Chembl388934,0,-2,-2,0,0,1,1,1,BSPZFJDYQHDZNR-BOSXTWCSSA-N,BSPZFJDYQHDZNR-BOSXTWCSSA-N
YAEMHJKFIIIULI-UHFFFAOYSA-N,Ar-A014418,1,-2,-2,0,0,1,1,1,DQFBYFPFKXHELB-UHFFFAOYSA-N,Dqfbyfpfkxhelb-Uhfffaoysa-N
UWRLVHYLRTYGOM-UHFFFAOYSA-N,Chembl3356626,0,-2,-2,0,0,1,1,1,DFOCUWZXJBAUSQ-URLMMPGGSA-N,Berbamine
NQBPCQCEUSKHLK-UHFFFAOYSA-N,Schembl348494,0,-2,-2,0,0,1,1,1,CJBJHOAVZSMMDJ-UHFFFAOYSA-N,Schembl3009075
DGORRKCQQSWFHY-SDBHATRESA-N,Schembl1797185,0,-2,-2,0,0,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,Indomethacin
PTMZXADOSXEJNS-UHFFFAOYSA-N,Mls002159188,0,-2,-2,0,0,1,1,1,DQFBYFPFKXHELB-UHFFFAOYSA-N,Dqfbyfpfkxhelb-Uhfffaoysa-N
CQZYFTGZTQNFBI-UHFFFAOYSA-N,Chembl1915422,0,-2,-2,0,0,1,1,1,CGZOGNUFXMNYEI-UDUHKTKDSA-N,Chebi:125390
KNYHAQSCNFCFLM-UHFFFAOYSA-N,"4-(3-Chlorophenyl)-5-Phenyl-2-(3,4,5-Trimethoxyphenyl)-1H-Imidazole",0,-2,-2,0,0,1,1,1,CJBJHOAVZSMMDJ-UHFFFAOYSA-N,Schembl3009075
DRHOCQZKFXUCQR-UHFFFAOYSA-N,Asn 06217558,0,-2,-2,0,0,1,1,1,DFOCUWZXJBAUSQ-URLMMPGGSA-N,Berbamine
BIRIVPOTERXIOW-UHFFFAOYSA-N,574-92-5,0,-2,-2,0,0,1,1,1,DFOCUWZXJBAUSQ-URLMMPGGSA-N,Berbamine
WNBLNSHOIGFFFW-VGRMVHKJSA-N,"6,6-Dimethyl-1,5-Imino-1,5,6-Trideoxy-L-Galactitol",0,-2,-2,0,0,1,1,1,CBVCZFGXHXORBI-UHFFFAOYSA-N,Indinavir-D-6
BZTHBXDLWKFMFC-UHFFFAOYSA-N,Chembl261978,0,-2,-2,0,0,1,1,1,BMGQWWVMWDBQGC-IIFHNQTCSA-N,Midostaurin
MMUFNCTVUTWOJE-LKZKYIBOSA-N,Nsc665803,0,-2,-2,0,0,1,1,1,DOMWKUIIPQCAJU-LJHIYBGHSA-N,Hydroxyprogesterone Caproate
RDUHEXODRVITKA-NSHDSACASA-N,Schembl2694029,0,-2,-2,0,0,1,1,1,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,Bramazil
SAIBPCDKEKGITF-UHFFFAOYSA-N,Chembl3828579,0,-2,-2,0,0,1,1,1,CJBJHOAVZSMMDJ-UHFFFAOYSA-N,Schembl3009075
BFJXGNDCJKJBPA-UHFFFAOYSA-N,Mls001008494,0,-2,-2,0,0,1,1,1,DGPGXHRHNRYVDH-UHFFFAOYSA-N,S1Ra
BCKMMENCPSUELC-AKEHIPLCSA-N,Chembl3143746,0,-2,-2,0,0,1,1,1,DOMWKUIIPQCAJU-LJHIYBGHSA-N,Hydroxyprogesterone Caproate
XOXLQQMYDRDXNU-UHFFFAOYSA-N,Chembl1807786,0,-2,-2,0,0,1,1,1,DRLFMBDRBRZALE-UHFFFAOYSA-N,Melatonin
UYCMQHUVWRGPNC-UHFFFAOYSA-N,Chembl2430887,0,-2,-2,0,0,1,1,1,AXRYRYVKAWYZBR-GASGPIRDSA-N,Atazanavir
DWZCDSLYZDTWQH-JCUPRAGWSA-N,Chembl2023714,0,-2,-2,0,0,1,1,1,DSSYKIVIOFKYAU-UHFFFAOYSA-N,Camphor
MDAFGVXLBFQEJH-OJXBSAKDSA-N,Chembl288817,0,-2,-2,0,0,1,1,1,AMFDITJFBUXZQN-KUBHLMPHSA-N,Bcx4430 (Freebase)
PXWXNAFIGGDIKD-UHFFFAOYSA-N,Kinome_3253,0,-2,-2,0,0,1,1,1,BPBPYQWMFCTCNG-UHFFFAOYSA-N,141400-58-0
MKUHKXOAMJARPH-UHFFFAOYSA-N,Chembl98322,0,-2,-2,0,0,1,1,1,BMGQWWVMWDBQGC-IIFHNQTCSA-N,Midostaurin
YROYBJPCVGFKQK-UHFFFAOYSA-N,Chembl557453,0,-2,-2,0,0,1,1,1,AXRYRYVKAWYZBR-UHFFFAOYSA-N,Schembl1396072
JTEGQNOMFQHVDC-UHFFFAOYSA-N,Mls003373964,1,-2,-2,0,0,1,1,1,DLZUBMGMHUNDLF-UHFFFAOYSA-N,Chebi:125460
BDVFVCGFMNCYPV-UHFFFAOYSA-N,1-(5-Isoquinolinylsulfonyl)-2-Methylpiperazine,1,-2,-2,0,0,1,1,1,DSSYKIVIOFKYAU-UHFFFAOYSA-N,Camphor
BDVFVCGFMNCYPV-NSHDSACASA-N,Chembl1233654,1,-2,-2,0,0,1,1,1,DSSYKIVIOFKYAU-UHFFFAOYSA-N,Camphor
URBCTQBKEJDJNF-DIFFPNOSSA-N,Chembl2311926,0,-2,-2,0,0,1,1,1,BLMPQMFVWMYDKT-UHFFFAOYSA-N,Schembl870204
ZHFMVVUVCALAMY-NRXMZTRTSA-N,Schembl941276,0,-2,-2,0,0,1,1,1,CBVCZFGXHXORBI-UHFFFAOYSA-N,Indinavir-D-6
BDVFVCGFMNCYPV-LLVKDONJSA-N,Tocris-0542,1,-2,-2,0,0,1,1,1,DSSYKIVIOFKYAU-UHFFFAOYSA-N,Camphor
UFOPWVBMLYVOQR-UHFFFAOYSA-N,Chembl94019,0,-2,-2,1,1,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,Indomethacin
MDAFGVXLBFQEJH-XCFOVOSNSA-N,Chembl291985,0,-2,-2,0,0,1,1,1,AMFDITJFBUXZQN-KUBHLMPHSA-N,Bcx4430 (Freebase)
GNZLUJQJDPRUTD-KQYNXXCUSA-N,Chembl471144,1,-2,-2,0,0,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,Indomethacin
YXWURNHODREYMD-UHFFFAOYSA-N,Ac1Nbbrd,0,-2,-2,0,0,1,1,1,DGPGXHRHNRYVDH-UHFFFAOYSA-N,S1Ra
WUTQUIJLYBEKGV-WIYYLYMNSA-N,Schembl2458596,0,-2,-2,0,0,1,1,1,CJBJHOAVZSMMDJ-UHFFFAOYSA-N,Schembl3009075
BACSZMCLZIDTIO-IBGZPJMESA-N,Chembl460102,1,-2,-2,0,0,1,1,1,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,Bramazil
MYUOYPFGZRVGQO-UHFFFAOYSA-N,Chembl186568,0,-2,-2,0,0,1,1,1,DRLFMBDRBRZALE-UHFFFAOYSA-N,Melatonin
JSUQVYDWIXSULI-UHFFFAOYSA-N,Mls000037576,0,-2,-2,0,0,1,1,1,BJNLLBUOHPVGFT-UHFFFAOYSA-N,Teicoplanin
QNZJDYVERIAXAI-UHFFFAOYSA-N,"8-Chloro[1]Benzofuro[3,2-D]Pyrimidin-4(3H)-One",0,-2,-2,0,0,1,1,1,BPZSYCZIITTYBL-UHFFFAOYSA-N,Formoterol
RXRLRURMBGPXOB-TUAKQYTFSA-N,Chembl3126000,0,-2,-2,0,0,1,1,1,DLZUBMGMHUNDLF-UHFFFAOYSA-N,Chebi:125460
QJGCTOHTASXNLV-UEXBNONGSA-N,Chembl2236006,0,-2,-2,0,0,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,Indomethacin
MWZFSVMDXHMRHG-UHFFFAOYSA-N,Chembl56359,0,-2,-2,0,0,1,1,1,BSPZFJDYQHDZNR-BOSXTWCSSA-N,BSPZFJDYQHDZNR-BOSXTWCSSA-N
KUUKOPMICNKRGE-UHFFFAOYSA-N,"5-(4-Amino-1-Isopropyl-1H-Pyrazolo[3,4-D]Pyrimidin-3-Yl)-2-Methoxyphenol",0,-2,-2,0,0,1,1,1,BFSMGDJOXZAERB-UHFFFAOYSA-N,Dabrafenib
OMZYUVOATZSGJY-UHFFFAOYSA-N,"4,5,6,7-Tetrabromobenzotriazole",1,-2,-2,0,0,1,1,1,CYOHGALHFOKKQC-UHFFFAOYSA-N,Selumetinib
CVBMRBHBZOHUCX-REZTVBANSA-N,CVBMRBHBZOHUCX-REZTVBANSA-N,0,-2,-2,0,0,1,1,1,DGPGXHRHNRYVDH-UHFFFAOYSA-N,S1Ra
HJQWAOOLYPCQMS-UHFFFAOYSA-N,Chembl508739,0,-2,-2,0,0,1,1,1,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,Bramazil
BACSZMCLZIDTIO-LJQANCHMSA-N,Chembl460103,1,-2,-2,0,0,1,1,1,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,Bramazil
XNFKAONAVGFTDA-UHFFFAOYSA-N,Chembl75907,0,-2,-2,0,0,1,1,1,AXRYRYVKAWYZBR-UHFFFAOYSA-N,Schembl1396072
ZCTBUBMRXYVEHX-UHFFFAOYSA-N,4416-71-1,0,-2,-2,0,0,1,1,1,BDSYECBSUUOPCT-UHFFFAOYSA-N,Chembl222301
IHXWKEIWPIPRNF-UHFFFAOYSA-N,Chembl66012,0,-2,-2,0,0,1,1,1,BMGQWWVMWDBQGC-IIFHNQTCSA-N,Midostaurin
IIMZPOMMUAUYJG-WLAZRYOUSA-N,Chembl274088,0,-2,-2,0,0,1,1,1,DOMWKUIIPQCAJU-LJHIYBGHSA-N,Hydroxyprogesterone Caproate
GROXMMDEKZLOIW-UHFFFAOYSA-N,Schembl774697,0,-2,-2,0,0,1,1,1,DRLFMBDRBRZALE-UHFFFAOYSA-N,Melatonin
CKFICICIBJLUOG-UHFFFAOYSA-N,Chembl2170217,0,-2,-2,0,0,1,1,1,AUZONCFQVSMFAP-UHFFFAOYSA-N,Disulfiram
UOOOPKANIPLQPU-UHFFFAOYSA-N,4-Amino-1-(3-O-Phosphonopentofuranosyl)Pyrimidin-2(1H)-One,1,-2,-2,0,0,1,1,1,DLZUBMGMHUNDLF-UHFFFAOYSA-N,Chebi:125460
LUAPJOUYJPEKMR-UHFFFAOYSA-N,Chembl2170222,0,-2,-2,0,0,1,1,1,AUZONCFQVSMFAP-UHFFFAOYSA-N,Disulfiram
IOHUMBCAUSNQHH-UHFFFAOYSA-N,Chembl3684935,0,-2,-2,0,0,1,1,1,CYOHGALHFOKKQC-UHFFFAOYSA-N,Selumetinib
UXAHINXBJCETJY-UHFFFAOYSA-N,Chembl3703496,0,-2,-2,0,0,1,1,1,BLMPQMFVWMYDKT-UHFFFAOYSA-N,Schembl870204
SCVMLTPOIKZIRV-UHFFFAOYSA-N,Chembl1170078,0,-2,-2,0,0,1,1,1,CZFFBEXEKNGXKS-UHFFFAOYSA-N,Raltegravir
DCYBPMFXJCWXNB-JWIUVKOKSA-N,Cndac,1,-2,-2,0,0,1,1,1,DLZUBMGMHUNDLF-UHFFFAOYSA-N,Chebi:125460
CSGZCYPSSIETMO-UHFFFAOYSA-N,Chembl106028,0,-2,-2,0,0,1,1,1,AXRYRYVKAWYZBR-UHFFFAOYSA-N,Schembl1396072
ZJXBNNBYIKZSJP-UHFFFAOYSA-N,Chembl3593288,0,-2,-2,0,0,1,1,1,DRLFMBDRBRZALE-UHFFFAOYSA-N,Melatonin
XAFMIDMQPXYJKC-UHFFFAOYSA-N,Chembl1172521,0,-2,-2,0,0,1,1,1,BYJAVTDNIXVSPW-UHFFFAOYSA-N,Tetrahydrozoline
RPVGTSVVIZZXGM-OHEAGTDGSA-N,Chembl3143745,0,-2,-2,0,0,1,1,1,DOMWKUIIPQCAJU-LJHIYBGHSA-N,Hydroxyprogesterone Caproate
HNZJOXPOTZEPRX-UHFFFAOYSA-N,Mls000334116,0,-2,-2,0,0,1,1,1,DGPGXHRHNRYVDH-UHFFFAOYSA-N,S1Ra
UWTHLORRTAIPFF-UHFFFAOYSA-N,Chembl2170060,0,-2,-2,0,0,1,1,1,AUZONCFQVSMFAP-UHFFFAOYSA-N,Disulfiram
QXCJTHGNYGKRDA-UHFFFAOYSA-N,Chembl87102,0,-2,-2,0,0,1,1,1,DRLFMBDRBRZALE-UHFFFAOYSA-N,Melatonin
RTCNQSGQNAAYMT-HOTGVXAUSA-N,Chembl353472,0,-2,-2,0,0,1,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
