inchikey	name	is_drug	evidence	moa	support	lpv_5	lpv_4	lpv_3	top1_inchikey	top2_inchikey	top3_inchikey	top1_name	top2_name	top3_name
LWYPSDROYWEEAI-CSKARUKUSA-N	Chembl111539	0	-2	-2	9	0	1	3	WHTVZRBIWZFKQO-UHFFFAOYSA-N	OVCDSSHSILBFBN-UHFFFAOYSA-N	XEEQGYMUWCZPDN-DOMZBBRYSA-N	Chloroquine	Amodiaquine	Mefloquine
JYQXXFRRTJCCDY-UHFFFAOYSA-N	JYQXXFRRTJCCDY-UHFFFAOYSA-N	0	-2	-2	9	1	1	2	XEEQGYMUWCZPDN-DOMZBBRYSA-N	SVOQIEJWJCQGDQ-UHFFFAOYSA-N	OVCDSSHSILBFBN-UHFFFAOYSA-N	Mefloquine	SVOQIEJWJCQGDQ-UHFFFAOYSA-N	Amodiaquine
FLPCEDJQHXICRU-UHFFFAOYSA-N	Ac1N4J0B	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
FWKTXSPMNPROHO-UHFFFAOYSA-N	Chembl44394	0	-2	-2	8	0	2	2	XSCGXQMFQXDFCW-UHFFFAOYSA-N	ZPEIMTDSQAKGNT-UHFFFAOYSA-N		Triflupromazine	Chlorpromazine	
QRUAPADZILXULG-WKIKZPBSSA-N	Zuclopenthixol Decanoate	0	-2	-2	8	0	2	2	XSCGXQMFQXDFCW-UHFFFAOYSA-N	ZPEIMTDSQAKGNT-UHFFFAOYSA-N	LNEPOXFFQSENCJ-UHFFFAOYSA-N	Triflupromazine	Chlorpromazine	Haloperidol
PLDUPXSUYLZYBN-UHFFFAOYSA-N	Fluphenazine	1	-2	-2	8	1	1	2	ZPEIMTDSQAKGNT-UHFFFAOYSA-N	XSCGXQMFQXDFCW-UHFFFAOYSA-N	LNEPOXFFQSENCJ-UHFFFAOYSA-N	Chlorpromazine	Triflupromazine	Haloperidol
MODVAHYVWAMINN-UHFFFAOYSA-N	Mls000704657	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
CLZSZXFWIQZEED-UHFFFAOYSA-N	Mls000776692	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
OFTSPHWPCJFQCN-UHFFFAOYSA-N	Chembl321786	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N	XPOQHMRABVBWPR-ZDUSSCGKSA-N		Umifenovir	Efavirenz	
VIQCGTZFEYDQMR-UHFFFAOYSA-N	Fluphenazine Decanoate	0	-2	-2	8	0	2	2	ZPEIMTDSQAKGNT-UHFFFAOYSA-N	XSCGXQMFQXDFCW-UHFFFAOYSA-N	LNEPOXFFQSENCJ-UHFFFAOYSA-N	Chlorpromazine	Triflupromazine	Haloperidol
NAGFMACWWJYORB-UHFFFAOYSA-N	2-Fluoro-N-Methylbenzamide	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
FPUKGJMTLUQGFZ-UHFFFAOYSA-N	Chembl519609	0	-2	-2	8	0	2	2	ZPEIMTDSQAKGNT-UHFFFAOYSA-N	XSCGXQMFQXDFCW-UHFFFAOYSA-N		Chlorpromazine	Triflupromazine	
IVSMUUVQRGVLRH-UHFFFAOYSA-N	Smr000247758	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
OQKARIMHVKBIOW-UHFFFAOYSA-N	Ac1My31O	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
FTBSQBKUYKATOD-UHFFFAOYSA-N	Ac1Lcxwo	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
MDPOSPJVRRWFCU-UHFFFAOYSA-N	Methyl 4-[(Methoxycarbonyl)Amino]-2-Methyl-5-Oxo-4-(Trifluoromethyl)-4,5-Dihydro-1H-Pyrrole-3-Carboxylate	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
JDDOFJFMUWAPCW-UHFFFAOYSA-N	Smr000243909	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
UICJUHYDBFXQQS-CMDGGOBGSA-N	Stk037747	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N	REQCZEXYDRLIBE-UHFFFAOYSA-N		Umifenovir	Procainamide	
ZUYFYTBCLRZBDF-UHFFFAOYSA-N	Ac1M1Rod	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
KWJAZTNSKVNVEC-UHFFFAOYSA-N	3-(4-Bromophenyl)-1-[(4-Hydroxybutyl)Amino]-2-Phenylpentan-3-Ol	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
HICFFJZGXWEIHN-UHFFFAOYSA-N	7-Hydroxychlorpromazine	0	-2	-2	8	0	2	2	ZPEIMTDSQAKGNT-UHFFFAOYSA-N	XSCGXQMFQXDFCW-UHFFFAOYSA-N		Chlorpromazine	Triflupromazine	
ITCRMCFLXLXMHC-UHFFFAOYSA-N	Smr000235895	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N	BPBPYQWMFCTCNG-UHFFFAOYSA-N		Umifenovir	PX-12	
MDNVOQROJRDHOJ-AATRIKPKSA-N	10X-0858	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
OXAUOBQMCDIVPQ-IOXNKQMXSA-N	Zuclopenthixol Acetate	0	-2	-2	8	0	2	2	XSCGXQMFQXDFCW-UHFFFAOYSA-N	ZPEIMTDSQAKGNT-UHFFFAOYSA-N	LNEPOXFFQSENCJ-UHFFFAOYSA-N	Triflupromazine	Chlorpromazine	Haloperidol
ZTBGBZXASWZCDN-WUKNDPDISA-N	Chembl165121	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
WIKYUJGCLQQFNW-UHFFFAOYSA-N	Prochlorperazine	1	-2	-2	8	1	1	2	ZPEIMTDSQAKGNT-UHFFFAOYSA-N	XSCGXQMFQXDFCW-UHFFFAOYSA-N	KRMDCWKBEZIMAB-UHFFFAOYSA-N	Chlorpromazine	Triflupromazine	Amitriptyline
ILBDBQACCMQLRO-GOSISDBHSA-N	Chembl1946652	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N	DOMXUEMWDBAQBQ-UHFFFAOYSA-N		Umifenovir	Terbinafine	
YYOWZTRRPNMLDR-UHFFFAOYSA-N	Chembl435256	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
SIEZTYFZHKKXOQ-NOZRDPDXSA-N	Chembl1957791	0	-2	-2	8	0	1	3	WHTVZRBIWZFKQO-UHFFFAOYSA-N	XEEQGYMUWCZPDN-DOMZBBRYSA-N	OVCDSSHSILBFBN-UHFFFAOYSA-N	Chloroquine	Mefloquine	Amodiaquine
XRTVUZOZPMBKFC-UHFFFAOYSA-N	Cbmicro_043101	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
BFKKEPHKHJCDST-UHFFFAOYSA-N	Mls000688464	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
BQVKHSWJSBZCTN-UHFFFAOYSA-N	Ac1L26Lr	0	-2	-2	8	0	2	2	XSCGXQMFQXDFCW-UHFFFAOYSA-N	ZPEIMTDSQAKGNT-UHFFFAOYSA-N		Triflupromazine	Chlorpromazine	
XJEMRGXGDAQQBB-UHFFFAOYSA-N	Ac1N8Z7M	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
QNINKHGCRZZIGB-UHFFFAOYSA-N	Chembl167718	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
VXZTZKAASHFVRI-UHFFFAOYSA-N	Phosphine Oxide, Diphenyl(Tetrahydro-2-Furanyl)-	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
GJFQGIDAXKOEEB-UHFFFAOYSA-N	Ac1Ldfwn	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
AQJQFCRTSWIUCY-UHFFFAOYSA-N	2-[4-(2H-14-BENZOTHIAZINE-3-YL)-PIPERAZINE-1-LY]-13-THIAZOLE-4-CARBOXYLIC ACID ETHYLESTER	1	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N	FOQRKFCLRMMKAT-UHFFFAOYSA-N		Umifenovir	Pd144418	
VAFXEDSHHMPNAU-GHRIWEEISA-N	VAFXEDSHHMPNAU-GHRIWEEISA-N	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
HTXMZVJFAJCANG-UHFFFAOYSA-N	Mls001060821	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N	FOQRKFCLRMMKAT-UHFFFAOYSA-N	VDHAWDNDOKGFTD-UHFFFAOYSA-N	Umifenovir	Pd144418	Cinacalcet
AQILFLLHLFBLLG-UHFFFAOYSA-N	(METHYLPYRIDAZINE PIPERIDINE BUTYLOXYPHENYL)ETHYLACETATE	1	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N	FOQRKFCLRMMKAT-UHFFFAOYSA-N		Umifenovir	Pd144418	
UMQZMTNEQMDJIG-NOZRDPDXSA-N	Chembl1957790	0	-2	-2	8	0	1	3	WHTVZRBIWZFKQO-UHFFFAOYSA-N	XEEQGYMUWCZPDN-DOMZBBRYSA-N	OVCDSSHSILBFBN-UHFFFAOYSA-N	Chloroquine	Mefloquine	Amodiaquine
AIUHRQHVWSUTGJ-UHFFFAOYSA-N	Thiopropazate	1	-2	-2	8	0	2	2	ZPEIMTDSQAKGNT-UHFFFAOYSA-N	XSCGXQMFQXDFCW-UHFFFAOYSA-N		Chlorpromazine	Triflupromazine	
NHVDPRSTVDGZQG-UHFFFAOYSA-N	Stk278323	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
TUBSHGMYUSIEGO-UHFFFAOYSA-N	Ac1Mw25X	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
GMOQNVWEHRELHN-UHFFFAOYSA-N	Smr000060733	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
BVSUHJNFENPVAJ-UHFFFAOYSA-N	Chembl1513587	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
GKIQEMNPCOCAJX-UHFFFAOYSA-N	Phenyl-(1-Pyridin-4-Yl-Ethyl)-Amine	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
VLQYOVWZDDQTOD-UHFFFAOYSA-N	Ethyl 4-[5-(Ethoxycarbonyl)-2-Methyl-1,3-Thiazol-4-Yl]Piperidine-1-Carboxylate	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
PTBWTJQJRHYZMJ-UHFFFAOYSA-N	St011522	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
CSUMXQFRJKILGE-UHFFFAOYSA-N	Chembl21564	0	-2	-2	8	0	2	2	XSCGXQMFQXDFCW-UHFFFAOYSA-N	ZPEIMTDSQAKGNT-UHFFFAOYSA-N		Triflupromazine	Chlorpromazine	
OJWOUYDSORQFOY-UHFFFAOYSA-N	Chembl107899	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N	XPOQHMRABVBWPR-ZDUSSCGKSA-N		Umifenovir	Efavirenz	
VOYATJRBIIBIOP-UUYOSTAYSA-N	VOYATJRBIIBIOP-UUYOSTAYSA-N	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
QFIIAGASKDBNAF-UHFFFAOYSA-N	Smr000091608	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
ZGUGWUXLJSTTMA-UHFFFAOYSA-N	Promazine	1	-2	-2	8	1	1	2	ZPEIMTDSQAKGNT-UHFFFAOYSA-N	KRMDCWKBEZIMAB-UHFFFAOYSA-N	XSCGXQMFQXDFCW-UHFFFAOYSA-N	Chlorpromazine	Amitriptyline	Triflupromazine
YPYYPOYQUMYMKR-UHFFFAOYSA-N	Chembl1214402	0	-2	-2	8	0	1	2	OVCDSSHSILBFBN-UHFFFAOYSA-N	XEEQGYMUWCZPDN-DOMZBBRYSA-N	WHTVZRBIWZFKQO-UHFFFAOYSA-N	Amodiaquine	Mefloquine	Chloroquine
DMHQLXUFCQSQQQ-JZJYNLBNSA-N	DMHQLXUFCQSQQQ-JZJYNLBNSA-N	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
SQDPYBOZFFISRN-UHFFFAOYSA-N	Smr000109014	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
ROVPZRAZJPITKN-UHFFFAOYSA-N	Methyl 2-Hydroxy-4-(4-Methoxyphenyl)-4-Oxo-2-(Trifluoromethyl)Butanoate	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
HKXACQIBBIQSFW-UHFFFAOYSA-N	Mls000589427	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
VIEBGHIBCUYPNE-VWNXMTODSA-N	Chembl1957676	0	-2	-2	8	0	1	3	XEEQGYMUWCZPDN-DOMZBBRYSA-N	WHTVZRBIWZFKQO-UHFFFAOYSA-N	OVCDSSHSILBFBN-UHFFFAOYSA-N	Mefloquine	Chloroquine	Amodiaquine
LHAVXLPMTBWBAI-UHFFFAOYSA-N	Mls000733035	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
NKGYFNQPKZIZCI-UHFFFAOYSA-N	An-465/41990322	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
RMAXIRGCYLKBAA-UHFFFAOYSA-N	Smr000038888	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
JYLOVBIKEYPSER-UHFFFAOYSA-N	Dimethyl 2-[(Phenoxycarbonyl)Amino]Terephthalate	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
FIKKAIJRVLNWOS-UHFFFAOYSA-N	Chembl3360558	0	-2	-2	8	0	2	2	ZPEIMTDSQAKGNT-UHFFFAOYSA-N	XSCGXQMFQXDFCW-UHFFFAOYSA-N		Chlorpromazine	Triflupromazine	
UIKWDDSLMBHIFT-UHFFFAOYSA-N	Flupentixol Decanoate	0	-2	-2	8	0	2	2	XSCGXQMFQXDFCW-UHFFFAOYSA-N	ZPEIMTDSQAKGNT-UHFFFAOYSA-N	LNEPOXFFQSENCJ-UHFFFAOYSA-N	Triflupromazine	Chlorpromazine	Haloperidol
ZWESMUVWWIABJU-UHFFFAOYSA-N	Ac1L8Tsg	0	-2	-2	8	0	2	2	GPKJTRJOBQGKQK-UHFFFAOYSA-N	OVCDSSHSILBFBN-UHFFFAOYSA-N	WHTVZRBIWZFKQO-UHFFFAOYSA-N	Quinacrine	Amodiaquine	Chloroquine
OEKQBOSRQSNZJK-UHFFFAOYSA-N	Ac1Lucdf	0	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
JZXXXZXRYGKIQA-NOZRDPDXSA-N	Chembl1957677	0	-2	-2	8	0	1	3	WHTVZRBIWZFKQO-UHFFFAOYSA-N	XEEQGYMUWCZPDN-DOMZBBRYSA-N	OVCDSSHSILBFBN-UHFFFAOYSA-N	Chloroquine	Mefloquine	Amodiaquine
OSJJYEUEJRVVOD-UHFFFAOYSA-N	Pipamazine	0	-2	-2	8	1	1	2	ZPEIMTDSQAKGNT-UHFFFAOYSA-N	LNEPOXFFQSENCJ-UHFFFAOYSA-N	KRMDCWKBEZIMAB-UHFFFAOYSA-N	Chlorpromazine	Haloperidol	Amitriptyline
WOJFAPUTPSWFLJ-INIZCTEOSA-N	5-(7-(6-chloro-4-(5-hydro-4-methyl-2-oxazolyl)phenoxy)heptyl)-3-methyl isoxazole	1	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N	FOQRKFCLRMMKAT-UHFFFAOYSA-N		Umifenovir	Pd144418	
YZLKVEDFWLGNQP-UHFFFAOYSA-N	4-(35-DIMETHYLPHENOXY)-5-(FURAN-2-YLMETHYLSULFANYLMETHYL)-3-IODO-6-METHYLPYRIDIN-2(1H)-ONE	1	-2	-2	8	0	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N	JUZYLCPPVHEVSV-UHFFFAOYSA-N		Umifenovir	Elvitegravir	
