inchikey	name	is_drug	evidence	moa	support	lpv_5	lpv_4	lpv_3	top1_inchikey	top2_inchikey	top3_inchikey	top1_name	top2_name	top3_name
GHRJLZLPJSUIDV-KECWCRPSSA-N	Chembl104538	0	-2	-2	12	1	1	1	KJHKTHWMRKYKJE-SUGCFTRWSA-N			Lopinavir		
ITYQJLOPXWLWNV-UHFFFAOYSA-N	Nsc56655	0	-2	-2	12	1	1	1	WHTVZRBIWZFKQO-UHFFFAOYSA-N	OVCDSSHSILBFBN-UHFFFAOYSA-N	GPKJTRJOBQGKQK-UHFFFAOYSA-N	Chloroquine	Amodiaquine	Quinacrine
FOEFFFBPEIGFEX-IJLINHMISA-N	Chembl1835485	0	-2	-2	11	0	2	3	KJHKTHWMRKYKJE-SUGCFTRWSA-N	AXRYRYVKAWYZBR-GASGPIRDSA-N	NCDNCNXCDXHOMX-XGKFQTDJSA-N	Lopinavir	Atazanavir	Ritonavir
KMAMPFGXPHTYPQ-KMHPXQNHSA-N	Chembl507731	0	-2	-2	11	0	2	3	AXRYRYVKAWYZBR-GASGPIRDSA-N	KJHKTHWMRKYKJE-SUGCFTRWSA-N	NCDNCNXCDXHOMX-XGKFQTDJSA-N	Atazanavir	Lopinavir	Ritonavir
KTXGTJRUYOGULA-FFDWOFMBSA-N	Ac1Ns21X	0	-2	-2	11	0	2	3	KJHKTHWMRKYKJE-SUGCFTRWSA-N	NCDNCNXCDXHOMX-XGKFQTDJSA-N	AXRYRYVKAWYZBR-GASGPIRDSA-N	Lopinavir	Ritonavir	Atazanavir
BOARCKQGDXYXGL-IJLINHMISA-N	Chembl1835487	0	-2	-2	11	0	2	3	KJHKTHWMRKYKJE-SUGCFTRWSA-N	AXRYRYVKAWYZBR-GASGPIRDSA-N	NCDNCNXCDXHOMX-XGKFQTDJSA-N	Lopinavir	Atazanavir	Ritonavir
GFEQPJLSPPMUEG-VYIXFUBHSA-N	Gfeqpjlsppmueg-Vyixfubhsa-N	0	-2	-2	11	0	2	3	AXRYRYVKAWYZBR-GASGPIRDSA-N	KJHKTHWMRKYKJE-SUGCFTRWSA-N	NCDNCNXCDXHOMX-XGKFQTDJSA-N	Atazanavir	Lopinavir	Ritonavir
JRPZJSWOEBIGEW-CAVYSCNFSA-N	Chembl93589	0	-2	-2	10	0	1	3	KJHKTHWMRKYKJE-SUGCFTRWSA-N	NCDNCNXCDXHOMX-XGKFQTDJSA-N	AXRYRYVKAWYZBR-GASGPIRDSA-N	Lopinavir	Ritonavir	Atazanavir
HQARCNFWJWVJSV-OKDNLZPVSA-N	Palinavir Deriv. 18	0	-2	-2	10	0	1	3	KJHKTHWMRKYKJE-SUGCFTRWSA-N	QWAXKHKRTORLEM-UHFFFAOYSA-N	CBVCZFGXHXORBI-UHFFFAOYSA-N	Lopinavir	Saquinavir	Indinavir
SXPLGDIBIBYDHC-PBIKNJLJSA-N	Ac1L9X2B	0	-2	-2	10	0	2	2	KJHKTHWMRKYKJE-SUGCFTRWSA-N	QWAXKHKRTORLEM-UHFFFAOYSA-N		Lopinavir	Saquinavir	
HJVDBHNPRUSMDC-QNRWOPMTSA-N	1Idb	0	-2	-2	10	0	1	3	KJHKTHWMRKYKJE-SUGCFTRWSA-N	QWAXKHKRTORLEM-UHFFFAOYSA-N	CBVCZFGXHXORBI-UHFFFAOYSA-N	Lopinavir	Saquinavir	Indinavir
RYFQAQHGJPGWIW-QKDODKLFSA-N	Chembl91600	0	-2	-2	10	0	1	3	KJHKTHWMRKYKJE-SUGCFTRWSA-N	NCDNCNXCDXHOMX-XGKFQTDJSA-N	AXRYRYVKAWYZBR-GASGPIRDSA-N	Lopinavir	Ritonavir	Atazanavir
GNNYXHCTPXNFBL-YGPDHOBYSA-N	Chembl90699	0	-2	-2	10	0	1	3	KJHKTHWMRKYKJE-SUGCFTRWSA-N	NCDNCNXCDXHOMX-XGKFQTDJSA-N	JGSARLDLIJGVTE-MBNYWOFBSA-N	Lopinavir	Ritonavir	Benzylpenicillin
WCZMIHAGTDDXBQ-CNTOOOFYSA-N	Chembl108807	0	-2	-2	10	0	1	5	AXRYRYVKAWYZBR-GASGPIRDSA-N	FHCUMDQMBHQXKK-UHFFFAOYSA-N	VRTWBAAJJOHBQU-UHFFFAOYSA-N	Atazanavir	Velpatasvir	Ledipasvir
WVPSCZBMYQIZMS-QNRWOPMTSA-N	Bila 2185Bs	0	-2	-2	10	0	1	3	KJHKTHWMRKYKJE-SUGCFTRWSA-N	QWAXKHKRTORLEM-UHFFFAOYSA-N	CBVCZFGXHXORBI-UHFFFAOYSA-N	Lopinavir	Saquinavir	Indinavir
AQSCKLPAYKBBCU-MYKRZTLLSA-N	Chembl541982	0	-2	-2	10	0	1	3	KJHKTHWMRKYKJE-SUGCFTRWSA-N	NCDNCNXCDXHOMX-XGKFQTDJSA-N	AXRYRYVKAWYZBR-GASGPIRDSA-N	Lopinavir	Ritonavir	Atazanavir
SWNIQCGGVRIPLU-JOYXZSCHSA-N	Chembl90751	0	-2	-2	10	0	1	3	KJHKTHWMRKYKJE-SUGCFTRWSA-N	NCDNCNXCDXHOMX-XGKFQTDJSA-N	HLFSDGLLUJUHTE-SNVBAGLBSA-N	Lopinavir	Ritonavir	Levamisole
JURDBPGNQJYMSK-YGPDHOBYSA-N	Chembl93481	0	-2	-2	10	0	1	3	KJHKTHWMRKYKJE-SUGCFTRWSA-N	NCDNCNXCDXHOMX-XGKFQTDJSA-N	AXRYRYVKAWYZBR-GASGPIRDSA-N	Lopinavir	Ritonavir	Atazanavir
JJZMZBZVLFGIEU-GKXKVECMSA-N	Unii-22Xms3Il5Q	0	-2	-2	10	0	2	2	NCDNCNXCDXHOMX-XGKFQTDJSA-N	KJHKTHWMRKYKJE-SUGCFTRWSA-N		Ritonavir	Lopinavir	
DUNJSFVPBWFHAQ-LJADHVKFSA-N	Chembl99725	0	-2	-2	10	0	1	3	KJHKTHWMRKYKJE-SUGCFTRWSA-N	NCDNCNXCDXHOMX-XGKFQTDJSA-N	AXRYRYVKAWYZBR-GASGPIRDSA-N	Lopinavir	Ritonavir	Atazanavir
XFKZTRUDYBICFV-IQLYOATCSA-N	Chembl316766	0	-2	-2	10	0	1	3	KJHKTHWMRKYKJE-SUGCFTRWSA-N	NCDNCNXCDXHOMX-XGKFQTDJSA-N	AXRYRYVKAWYZBR-GASGPIRDSA-N	Lopinavir	Ritonavir	Atazanavir
FIWNNAIJMGZTNA-OKDNLZPVSA-N	Palinavir Deriv. 17	0	-2	-2	10	0	1	3	KJHKTHWMRKYKJE-SUGCFTRWSA-N	QWAXKHKRTORLEM-UHFFFAOYSA-N	CBVCZFGXHXORBI-UHFFFAOYSA-N	Lopinavir	Saquinavir	Indinavir
SPVDOKWJUZDOCX-QKDODKLFSA-N	Chembl93389	0	-2	-2	10	0	1	3	KJHKTHWMRKYKJE-SUGCFTRWSA-N	NCDNCNXCDXHOMX-XGKFQTDJSA-N	AXRYRYVKAWYZBR-GASGPIRDSA-N	Lopinavir	Ritonavir	Atazanavir
YNTKPAFJCHPPOK-OKDNLZPVSA-N	Palinavir Deriv. 13	0	-2	-2	10	0	1	3	KJHKTHWMRKYKJE-SUGCFTRWSA-N	QWAXKHKRTORLEM-UHFFFAOYSA-N	CBVCZFGXHXORBI-UHFFFAOYSA-N	Lopinavir	Saquinavir	Indinavir
NIIYJLOVYOOABU-QUUJSONZSA-N	Ac1Mhrwf	0	-2	-2	9	0	1	2	KJHKTHWMRKYKJE-SUGCFTRWSA-N	NCDNCNXCDXHOMX-XGKFQTDJSA-N		Lopinavir	Ritonavir	
ITSPQVWXOKXVIC-UHFFFAOYSA-N	Mls000097460	0	-2	-2	9	0	1	2	WHTVZRBIWZFKQO-UHFFFAOYSA-N	GPKJTRJOBQGKQK-UHFFFAOYSA-N	MPMFCABZENCRHV-UHFFFAOYSA-N	Chloroquine	Quinacrine	Tilorone
JTPCORSQUAFUJH-UHFFFAOYSA-N	1,2-Ethanediamine, N,N-Diethyl-N'-(7-Iodo-4-Quinolinyl)-	0	-2	-2	9	0	1	2	WHTVZRBIWZFKQO-UHFFFAOYSA-N	OVCDSSHSILBFBN-UHFFFAOYSA-N	REQCZEXYDRLIBE-UHFFFAOYSA-N	Chloroquine	Amodiaquine	Procainamide
WVBXBQBNRBFSQX-BTSKBWHGSA-N	Chembl97547	0	-2	-2	9	0	1	4	AXRYRYVKAWYZBR-GASGPIRDSA-N	NCDNCNXCDXHOMX-XGKFQTDJSA-N	CJBJHOAVZSMMDJ-UHFFFAOYSA-N	Atazanavir	Ritonavir	Darunavir
XDOYKZRVNGADOA-GNKBHMEESA-N	Chembl328531	0	-2	-2	9	0	1	2	KJHKTHWMRKYKJE-SUGCFTRWSA-N	NCDNCNXCDXHOMX-XGKFQTDJSA-N		Lopinavir	Ritonavir	
CSWRAOHDICNMPU-LLZJGCNPSA-N	Kni-727	0	-2	-2	9	0	1	2	KJHKTHWMRKYKJE-SUGCFTRWSA-N	QWAXKHKRTORLEM-UHFFFAOYSA-N		Lopinavir	Saquinavir	
FBNYWWSBMJYYAY-ADFDQVSMSA-N	Chembl85640	0	-2	-2	9	0	1	2	KJHKTHWMRKYKJE-SUGCFTRWSA-N	NCDNCNXCDXHOMX-XGKFQTDJSA-N		Lopinavir	Ritonavir	
VFOGNPVUAPDOMW-UHFFFAOYSA-N	Chembl324051	0	-2	-2	9	0	1	2	WHTVZRBIWZFKQO-UHFFFAOYSA-N	OVCDSSHSILBFBN-UHFFFAOYSA-N	REQCZEXYDRLIBE-UHFFFAOYSA-N	Chloroquine	Amodiaquine	Procainamide
LDXVCSFYCITJFV-DSITVLBTSA-N	Chembl303444	0	-2	-2	9	0	0	5	KJHKTHWMRKYKJE-SUGCFTRWSA-N	NCDNCNXCDXHOMX-XGKFQTDJSA-N	AXRYRYVKAWYZBR-GASGPIRDSA-N	Lopinavir	Ritonavir	Atazanavir
APVHMHKIVNGOGH-TUSQITKMSA-N	Chembl93120	0	-2	-2	9	0	1	2	KJHKTHWMRKYKJE-SUGCFTRWSA-N	NCDNCNXCDXHOMX-XGKFQTDJSA-N		Lopinavir	Ritonavir	
YTEURAFEAFHROU-FLIXOAOSSA-N	(5S)-N-[(1S,2S,4S)-1-Benzyl-2-Hydroxy-4-[[(2S)-3-Methyl-2-(2-Oxohexahydropyrimidin-1-Yl)Butanoyl]Amino]-5-Phenyl-Pentyl]-2-Oxo-3-Phenyl-Oxazolidine-5-Carboxamide	0	-2	-2	9	0	1	2	KJHKTHWMRKYKJE-SUGCFTRWSA-N	NCDNCNXCDXHOMX-XGKFQTDJSA-N		Lopinavir	Ritonavir	
FACQQHVGJSQKBL-ABVVNCBOSA-N	Ac1Mhrwl	0	-2	-2	9	0	1	2	KJHKTHWMRKYKJE-SUGCFTRWSA-N	NCDNCNXCDXHOMX-XGKFQTDJSA-N		Lopinavir	Ritonavir	
CZPLKLADANMGQQ-JUZBSFEJSA-N	(5S)-N-[(1S,2S,4S)-4-[[(2S)-2-Acetamido-3-Methyl-Butanoyl]Amino]-1-Benzyl-2-Hydroxy-5-Phenyl-Pentyl]-3-(3-Acetylphenyl)-2-Oxo-Oxazolidine-5-Carboxamide	0	-2	-2	9	0	1	2	KJHKTHWMRKYKJE-SUGCFTRWSA-N	NCDNCNXCDXHOMX-XGKFQTDJSA-N	TYZROVQLWOKYKF-ZDUSSCGKSA-N	Lopinavir	Ritonavir	Linezolid
DVSKUDFZQALTTH-FBKOEWECSA-N	Chembl328510	0	-2	-2	9	0	1	4	NCDNCNXCDXHOMX-XGKFQTDJSA-N	KJHKTHWMRKYKJE-SUGCFTRWSA-N	CJBJHOAVZSMMDJ-UHFFFAOYSA-N	Ritonavir	Lopinavir	Darunavir
NWVKEDNUZKBKRO-URORMMCBSA-N	Chembl273562	0	-2	-2	9	0	1	2	KJHKTHWMRKYKJE-SUGCFTRWSA-N	NCDNCNXCDXHOMX-XGKFQTDJSA-N		Lopinavir	Ritonavir	
KHIIYRZBETWWKZ-KLJDGLGGSA-N	Chembl327611	0	-2	-2	9	0	1	2	KJHKTHWMRKYKJE-SUGCFTRWSA-N	NCDNCNXCDXHOMX-XGKFQTDJSA-N		Lopinavir	Ritonavir	
UEXFBEJFUYIGPH-OBWKWBNQSA-N	Chembl49744	0	-2	-2	9	0	1	2	KJHKTHWMRKYKJE-SUGCFTRWSA-N	NCDNCNXCDXHOMX-XGKFQTDJSA-N		Lopinavir	Ritonavir	
BAEPUUWETTZONO-FIXSFTCYSA-N	Allophenylnorstatine Deriv. 5	0	-2	-2	9	0	1	2	KJHKTHWMRKYKJE-SUGCFTRWSA-N	QWAXKHKRTORLEM-UHFFFAOYSA-N		Lopinavir	Saquinavir	
HGMFPCSWXNAFOY-RMDSEJHCSA-N	Chembl90139	0	-2	-2	9	0	1	2	KJHKTHWMRKYKJE-SUGCFTRWSA-N	NCDNCNXCDXHOMX-XGKFQTDJSA-N		Lopinavir	Ritonavir	
PUHGSQFKLZKRNV-LENAEUCASA-N	Chembl155636	0	-2	-2	9	0	1	4	NCDNCNXCDXHOMX-XGKFQTDJSA-N	KJHKTHWMRKYKJE-SUGCFTRWSA-N	MLBVMOWEQCZNCC-UHFFFAOYSA-N	Ritonavir	Lopinavir	Fosamprenavir
GVIABIACEFSTFX-JDIWMOOOSA-N	Chembl322612	0	-2	-2	9	0	1	4	NCDNCNXCDXHOMX-XGKFQTDJSA-N	KJHKTHWMRKYKJE-SUGCFTRWSA-N	CJBJHOAVZSMMDJ-UHFFFAOYSA-N	Ritonavir	Lopinavir	Darunavir
MQUOPGHZTDEKIU-FTSDUIBCSA-N	Chembl323528	0	-2	-2	9	0	1	4	NCDNCNXCDXHOMX-XGKFQTDJSA-N	KJHKTHWMRKYKJE-SUGCFTRWSA-N	CJBJHOAVZSMMDJ-UHFFFAOYSA-N	Ritonavir	Lopinavir	Darunavir
SRFZIXJGMSYGNM-WIRXVTQYSA-N	Chembl90090	0	-2	-2	9	0	1	2	KJHKTHWMRKYKJE-SUGCFTRWSA-N	NCDNCNXCDXHOMX-XGKFQTDJSA-N		Lopinavir	Ritonavir	
CKRRAJMIYUMXET-AQSWXANUSA-N	Chembl119745	0	-2	-2	9	0	1	2	KJHKTHWMRKYKJE-SUGCFTRWSA-N	NCDNCNXCDXHOMX-XGKFQTDJSA-N		Lopinavir	Ritonavir	
VICKYUYMQMONNP-URORMMCBSA-N	Chembl441065	0	-2	-2	9	0	1	2	KJHKTHWMRKYKJE-SUGCFTRWSA-N	NCDNCNXCDXHOMX-XGKFQTDJSA-N		Lopinavir	Ritonavir	
QSMKQSRZFQUYLU-AOJVRKHOSA-N	Chembl18066	0	-2	-2	9	0	1	2	KJHKTHWMRKYKJE-SUGCFTRWSA-N	NCDNCNXCDXHOMX-XGKFQTDJSA-N		Lopinavir	Ritonavir	
NMLFGTBCVRFWDN-YGPDHOBYSA-N	Chembl93566	0	-2	-2	9	0	1	2	KJHKTHWMRKYKJE-SUGCFTRWSA-N	NCDNCNXCDXHOMX-XGKFQTDJSA-N	KBOPZPXVLCULAV-UHFFFAOYSA-N	Lopinavir	Ritonavir	Mesalazine
RRAMYRUPUWWUBH-QDRJTDBGSA-N	Chembl97202	0	-2	-2	9	0	1	4	NCDNCNXCDXHOMX-XGKFQTDJSA-N	KJHKTHWMRKYKJE-SUGCFTRWSA-N	MLBVMOWEQCZNCC-UHFFFAOYSA-N	Ritonavir	Lopinavir	Fosamprenavir
XERRRCCSSSNXRN-WHRDDILTSA-N	Chembl71514	0	-2	-2	9	0	1	4	NCDNCNXCDXHOMX-XGKFQTDJSA-N	KJHKTHWMRKYKJE-SUGCFTRWSA-N	AXRYRYVKAWYZBR-GASGPIRDSA-N	Ritonavir	Lopinavir	Atazanavir
QUHKABGPKBYAOT-CAVYSCNFSA-N	Chembl91601	0	-2	-2	9	0	1	2	KJHKTHWMRKYKJE-SUGCFTRWSA-N	NCDNCNXCDXHOMX-XGKFQTDJSA-N		Lopinavir	Ritonavir	
BDFLDZUHSDGTRV-CQJMVLFOSA-N	Chembl97189	0	-2	-2	9	0	1	4	AXRYRYVKAWYZBR-GASGPIRDSA-N	CJBJHOAVZSMMDJ-UHFFFAOYSA-N	KJHKTHWMRKYKJE-SUGCFTRWSA-N	Atazanavir	Darunavir	Lopinavir
OXNCDJWXUFUQCY-SUGCFTRWSA-N	Ac1Mhrwi	0	-2	-2	9	0	1	2	KJHKTHWMRKYKJE-SUGCFTRWSA-N	NCDNCNXCDXHOMX-XGKFQTDJSA-N		Lopinavir	Ritonavir	
YXXOODVACANNJZ-UHFFFAOYSA-N	Chembl118741	0	-2	-2	9	0	1	2	WHTVZRBIWZFKQO-UHFFFAOYSA-N	OVCDSSHSILBFBN-UHFFFAOYSA-N	REQCZEXYDRLIBE-UHFFFAOYSA-N	Chloroquine	Amodiaquine	Procainamide
NVSLNNKQKJTRQW-UHFFFAOYSA-N	1,2-Ethanediamine, N,N-Diethyl-N'-[7-(Trifluoromethyl)-4-Quinolinyl]-	0	-2	-2	9	0	1	2	WHTVZRBIWZFKQO-UHFFFAOYSA-N	OVCDSSHSILBFBN-UHFFFAOYSA-N	REQCZEXYDRLIBE-UHFFFAOYSA-N	Chloroquine	Amodiaquine	Procainamide
OJGAAQMNLKYWSQ-UHFFFAOYSA-N	Mls000066547	0	-2	-2	9	0	1	2	WHTVZRBIWZFKQO-UHFFFAOYSA-N	OVCDSSHSILBFBN-UHFFFAOYSA-N	REQCZEXYDRLIBE-UHFFFAOYSA-N	Chloroquine	Amodiaquine	Procainamide
MMHSVKVWHGHLGL-MPYJOUPCSA-N	Chembl93718	0	-2	-2	9	0	1	2	KJHKTHWMRKYKJE-SUGCFTRWSA-N	NCDNCNXCDXHOMX-XGKFQTDJSA-N		Lopinavir	Ritonavir	
YZLFNZBHOOWAEL-RMDSEJHCSA-N	Chembl91443	0	-2	-2	9	0	1	2	KJHKTHWMRKYKJE-SUGCFTRWSA-N	NCDNCNXCDXHOMX-XGKFQTDJSA-N		Lopinavir	Ritonavir	
PSUMJBRVYHIASB-MEROQGEASA-N	Chembl30185	0	-2	-2	9	0	1	2	KJHKTHWMRKYKJE-SUGCFTRWSA-N	NCDNCNXCDXHOMX-XGKFQTDJSA-N		Lopinavir	Ritonavir	
BDBQNBWIQSASDU-UKNNOAMWSA-N	Chembl17915	0	-2	-2	9	0	1	2	KJHKTHWMRKYKJE-SUGCFTRWSA-N	NCDNCNXCDXHOMX-XGKFQTDJSA-N		Lopinavir	Ritonavir	
LUMQTRSSXIKIBB-HRNNMHKYSA-N	Chembl92272	0	-2	-2	9	0	1	2	KJHKTHWMRKYKJE-SUGCFTRWSA-N	NCDNCNXCDXHOMX-XGKFQTDJSA-N		Lopinavir	Ritonavir	
ANSHJKCMMQZGDP-NYDCQLBNSA-N	Kni-1277	0	-2	-2	9	0	1	2	KJHKTHWMRKYKJE-SUGCFTRWSA-N	AXRYRYVKAWYZBR-GASGPIRDSA-N		Lopinavir	Atazanavir	
GHHGVZYSDDFVCE-MHKFTUFMSA-N	Chembl324398	0	-2	-2	9	0	1	4	AXRYRYVKAWYZBR-GASGPIRDSA-N	FHCUMDQMBHQXKK-UHFFFAOYSA-N	VRTWBAAJJOHBQU-UHFFFAOYSA-N	Atazanavir	Velpatasvir	Ledipasvir
BBBIYGRWONFZKI-YGPDHOBYSA-N	Chembl91062	0	-2	-2	9	0	1	2	KJHKTHWMRKYKJE-SUGCFTRWSA-N	NCDNCNXCDXHOMX-XGKFQTDJSA-N		Lopinavir	Ritonavir	
LRLOSFJDDYZMEF-RMDSEJHCSA-N	Chembl91557	0	-2	-2	9	0	1	2	KJHKTHWMRKYKJE-SUGCFTRWSA-N	NCDNCNXCDXHOMX-XGKFQTDJSA-N		Lopinavir	Ritonavir	
KKTYZYHUPKXLPL-FPOKHSHGSA-N	Chembl2437492	0	-2	-2	9	0	1	2	KJHKTHWMRKYKJE-SUGCFTRWSA-N	CBVCZFGXHXORBI-UHFFFAOYSA-N		Lopinavir	Indinavir	
FDYJWNQORWMJFP-QNRWOPMTSA-N	Palinavir Deriv. 20	0	-2	-2	9	0	1	2	KJHKTHWMRKYKJE-SUGCFTRWSA-N	QWAXKHKRTORLEM-UHFFFAOYSA-N		Lopinavir	Saquinavir	
GJDLVJZBHBLGQK-VBTAUBHQSA-N	Kni-1278	0	-2	-2	9	0	1	2	KJHKTHWMRKYKJE-SUGCFTRWSA-N	AXRYRYVKAWYZBR-GASGPIRDSA-N		Lopinavir	Atazanavir	
RDBXCICTXSDJIF-UHFFFAOYSA-N	Gnf-Pf-3801	0	-2	-2	8	0	1	1	OVCDSSHSILBFBN-UHFFFAOYSA-N	WHTVZRBIWZFKQO-UHFFFAOYSA-N		Amodiaquine	Chloroquine	
CKOGZEIBYRMITE-RWSKJCERSA-N	Hydroxyethylene Sulfone 18B	0	-2	-2	8	0	1	1	KJHKTHWMRKYKJE-SUGCFTRWSA-N			Lopinavir		
QVDAYNWSBRMFDY-BAPVHFSLSA-N	Chembl97777	0	-2	-2	8	0	1	3	NCDNCNXCDXHOMX-XGKFQTDJSA-N	KJHKTHWMRKYKJE-SUGCFTRWSA-N	CJBJHOAVZSMMDJ-UHFFFAOYSA-N	Ritonavir	Lopinavir	Darunavir
BIDJEUJKSWDJKR-GKCWTWCASA-N	Chembl104769	0	-2	-2	8	0	1	1	KJHKTHWMRKYKJE-SUGCFTRWSA-N			Lopinavir		
FGEYLHAWJDNMTO-UHFFFAOYSA-N	Mls002637700	0	-2	-2	8	0	1	1	WHTVZRBIWZFKQO-UHFFFAOYSA-N	OVCDSSHSILBFBN-UHFFFAOYSA-N		Chloroquine	Amodiaquine	
AFNZSEVDWZQGKS-UHFFFAOYSA-N	Chembl210342	0	-2	-2	8	0	1	1	WHTVZRBIWZFKQO-UHFFFAOYSA-N			Chloroquine		
OPYHZRPVFUVNMS-UHFFFAOYSA-N	Ac1Nclws	0	-2	-2	8	0	1	1	WHTVZRBIWZFKQO-UHFFFAOYSA-N	OVCDSSHSILBFBN-UHFFFAOYSA-N	GPKJTRJOBQGKQK-UHFFFAOYSA-N	Chloroquine	Amodiaquine	Quinacrine
WMIYXLYUSXGLJD-MYXWKSQRSA-N	Chembl1790229	0	-2	-2	8	0	1	1	KJHKTHWMRKYKJE-SUGCFTRWSA-N			Lopinavir		
FTCNBUOQORTZBK-UHFFFAOYSA-N	2-(4-Chlorophenyl)-N-(7-Chloroquinolin-4-Yl)-N',N'-Diethylpentane-1,5-Diamine	0	-2	-2	8	0	1	1	WHTVZRBIWZFKQO-UHFFFAOYSA-N	OVCDSSHSILBFBN-UHFFFAOYSA-N	GPKJTRJOBQGKQK-UHFFFAOYSA-N	Chloroquine	Amodiaquine	Quinacrine
