inchikey	name	is_drug	evidence	moa	support	lpv_5	lpv_4	lpv_3	top1_inchikey	top2_inchikey	top3_inchikey	top1_name	top2_name	top3_name
APYPUPVDWPBLFZ-UHFFFAOYSA-N	7-Chloro-4-[2-(4-Chlorophenyl)Hydrazino]Quinoline	0	-2	-2	14	0	2	2	OVCDSSHSILBFBN-UHFFFAOYSA-N	WHTVZRBIWZFKQO-UHFFFAOYSA-N		Amodiaquine	Chloroquine	
YFSUTRPECZEFJM-UHFFFAOYSA-N	1,2-Ethanediamine, N'-(7-Chloro-4-Quinolinyl)-N,N-Dimethyl-	0	-2	-2	14	0	2	2	WHTVZRBIWZFKQO-UHFFFAOYSA-N	OVCDSSHSILBFBN-UHFFFAOYSA-N		Chloroquine	Amodiaquine	
WYKGDIRHMPEZMN-UHFFFAOYSA-N	Chembl138071	0	-2	-2	14	0	2	2	WHTVZRBIWZFKQO-UHFFFAOYSA-N	OVCDSSHSILBFBN-UHFFFAOYSA-N		Chloroquine	Amodiaquine	
VBZMFZHHLOVTDC-UHFFFAOYSA-N	Chembl66165	0	-2	-2	14	0	2	2	OVCDSSHSILBFBN-UHFFFAOYSA-N	WHTVZRBIWZFKQO-UHFFFAOYSA-N	GCWIQUVXWZWCLE-INIZCTEOSA-N	Amodiaquine	Chloroquine	Cpi-0610
WLZLGTBHWPHETH-UHFFFAOYSA-N	Chembl2063620	0	-2	-2	14	0	2	2	WHTVZRBIWZFKQO-UHFFFAOYSA-N	OVCDSSHSILBFBN-UHFFFAOYSA-N	GCWIQUVXWZWCLE-INIZCTEOSA-N	Chloroquine	Amodiaquine	Cpi-0610
PUMJHRGCFRCJCO-UHFFFAOYSA-N	Chembl1812336	0	-2	-2	14	0	2	2	OVCDSSHSILBFBN-UHFFFAOYSA-N	WHTVZRBIWZFKQO-UHFFFAOYSA-N		Amodiaquine	Chloroquine	
DSMFZNJRJXGJSS-UHFFFAOYSA-N	Nsc10036	0	-2	-2	14	0	2	2	WHTVZRBIWZFKQO-UHFFFAOYSA-N	OVCDSSHSILBFBN-UHFFFAOYSA-N	GPKJTRJOBQGKQK-UHFFFAOYSA-N	Chloroquine	Amodiaquine	Quinacrine
HHWIMTYEHYWKEK-UHFFFAOYSA-N	Nsc349051	0	-2	-2	14	0	2	2	WHTVZRBIWZFKQO-UHFFFAOYSA-N	OVCDSSHSILBFBN-UHFFFAOYSA-N	GCWIQUVXWZWCLE-INIZCTEOSA-N	Chloroquine	Amodiaquine	Cpi-0610
LDXKVHTUGBHSJC-UHFFFAOYSA-N	Chembl2063621	0	-2	-2	14	0	2	2	WHTVZRBIWZFKQO-UHFFFAOYSA-N	OVCDSSHSILBFBN-UHFFFAOYSA-N	GCWIQUVXWZWCLE-INIZCTEOSA-N	Chloroquine	Amodiaquine	Cpi-0610
IMBPMAAMRHSTEU-UHFFFAOYSA-N	N-Benzyl-7-Chloroquinolin-4-Amine	0	-2	-2	14	0	2	2	OVCDSSHSILBFBN-UHFFFAOYSA-N	WHTVZRBIWZFKQO-UHFFFAOYSA-N		Amodiaquine	Chloroquine	
MNENSRQYBWNZDD-UHFFFAOYSA-N	Chembl152052	0	-2	-2	14	0	2	2	WHTVZRBIWZFKQO-UHFFFAOYSA-N	OVCDSSHSILBFBN-UHFFFAOYSA-N		Chloroquine	Amodiaquine	
ONWXIFYYIJRKRF-UHFFFAOYSA-N	N1-(7-Chloroquinolin-4-Yl)-N4,N4-Diethyl-2-(4-Methoxyphenyl)Butane-1,4-Diamine	0	-2	-2	14	0	2	2	WHTVZRBIWZFKQO-UHFFFAOYSA-N	OVCDSSHSILBFBN-UHFFFAOYSA-N	GPKJTRJOBQGKQK-UHFFFAOYSA-N	Chloroquine	Amodiaquine	Quinacrine
XBDASFGJHWAFFE-UHFFFAOYSA-N	5407-57-8	0	-2	-2	14	0	2	2	WHTVZRBIWZFKQO-UHFFFAOYSA-N	OVCDSSHSILBFBN-UHFFFAOYSA-N	GCWIQUVXWZWCLE-INIZCTEOSA-N	Chloroquine	Amodiaquine	Cpi-0610
LJSIXDJBHLLWHD-UHFFFAOYSA-N	Mls001203414	0	-2	-2	14	0	2	2	OVCDSSHSILBFBN-UHFFFAOYSA-N	WHTVZRBIWZFKQO-UHFFFAOYSA-N		Amodiaquine	Chloroquine	
HROACHSLAKGFBN-UHFFFAOYSA-N	Chembl42527	0	-2	-2	14	0	2	2	WHTVZRBIWZFKQO-UHFFFAOYSA-N	OVCDSSHSILBFBN-UHFFFAOYSA-N	GCWIQUVXWZWCLE-INIZCTEOSA-N	Chloroquine	Amodiaquine	Cpi-0610
FVWVRVNTEAFOPI-UHFFFAOYSA-N	Chembl356811	0	-2	-2	14	0	2	2	WHTVZRBIWZFKQO-UHFFFAOYSA-N	OVCDSSHSILBFBN-UHFFFAOYSA-N		Chloroquine	Amodiaquine	
UWRYLGYJKFMIPF-UHFFFAOYSA-N	7-Chloro-4-[2-(2-Chlorophenyl)Hydrazino]Quinoline	0	-2	-2	14	0	2	2	OVCDSSHSILBFBN-UHFFFAOYSA-N	WHTVZRBIWZFKQO-UHFFFAOYSA-N		Amodiaquine	Chloroquine	
CLBBSJHIPCURMH-UHFFFAOYSA-N	Mls002667835	0	-2	-2	14	0	2	2	WHTVZRBIWZFKQO-UHFFFAOYSA-N	OVCDSSHSILBFBN-UHFFFAOYSA-N		Chloroquine	Amodiaquine	
SSXYXSMMVMVYEV-UHFFFAOYSA-N	Nsc5844	0	-2	-2	14	0	2	2	OVCDSSHSILBFBN-UHFFFAOYSA-N	WHTVZRBIWZFKQO-UHFFFAOYSA-N	GCWIQUVXWZWCLE-INIZCTEOSA-N	Amodiaquine	Chloroquine	Cpi-0610
FDSPPNCQOODQKD-UHFFFAOYSA-N	2-(7-Chloro-4-Quinolinyl)-1-Hydrazinecarbothioamide	0	-2	-2	14	0	2	2	WHTVZRBIWZFKQO-UHFFFAOYSA-N	OVCDSSHSILBFBN-UHFFFAOYSA-N		Chloroquine	Amodiaquine	
MTCDAAIAIIMJHW-UHFFFAOYSA-N	Nsc10037	0	-2	-2	14	0	2	2	WHTVZRBIWZFKQO-UHFFFAOYSA-N	OVCDSSHSILBFBN-UHFFFAOYSA-N	GPKJTRJOBQGKQK-UHFFFAOYSA-N	Chloroquine	Amodiaquine	Quinacrine
UBBLKFCVKXJBRH-GFCCVEGCSA-N	Chembl1812337	0	-2	-2	14	0	2	2	WHTVZRBIWZFKQO-UHFFFAOYSA-N	OVCDSSHSILBFBN-UHFFFAOYSA-N		Chloroquine	Amodiaquine	
IVZSERUTTOATIO-UHFFFAOYSA-N	Chembl152620	0	-2	-2	14	0	2	2	WHTVZRBIWZFKQO-UHFFFAOYSA-N	OVCDSSHSILBFBN-UHFFFAOYSA-N	GPKJTRJOBQGKQK-UHFFFAOYSA-N	Chloroquine	Amodiaquine	Quinacrine
OPYHZRPVFUVNMS-UHFFFAOYSA-N	Ac1Nclws	0	-2	-2	14	0	2	2	WHTVZRBIWZFKQO-UHFFFAOYSA-N	OVCDSSHSILBFBN-UHFFFAOYSA-N	GPKJTRJOBQGKQK-UHFFFAOYSA-N	Chloroquine	Amodiaquine	Quinacrine
OJGAAQMNLKYWSQ-UHFFFAOYSA-N	Mls000066547	0	-2	-2	14	0	2	2	WHTVZRBIWZFKQO-UHFFFAOYSA-N	OVCDSSHSILBFBN-UHFFFAOYSA-N	REQCZEXYDRLIBE-UHFFFAOYSA-N	Chloroquine	Amodiaquine	Procainamide
IBIBFYMDRZDJKR-UHFFFAOYSA-N	Nsc12492	0	-2	-2	13	1	1	2	OVCDSSHSILBFBN-UHFFFAOYSA-N	WHTVZRBIWZFKQO-UHFFFAOYSA-N	MUOKSQABCJCOPU-UHFFFAOYSA-N	Amodiaquine	Chloroquine	Silmitasertib
OKGGBPZMSDNNFA-UHFFFAOYSA-N	Tcmdc-135909	0	-2	-2	13	1	1	2	OVCDSSHSILBFBN-UHFFFAOYSA-N	WHTVZRBIWZFKQO-UHFFFAOYSA-N	CGZOGNUFXMNYEI-UDUHKTKDSA-N	Amodiaquine	Chloroquine	Chebi:125390
VRXFDHAGFYWGHT-UHFFFAOYSA-N	Desethylamodiaquine	0	-2	-2	13	1	1	2	OVCDSSHSILBFBN-UHFFFAOYSA-N	WHTVZRBIWZFKQO-UHFFFAOYSA-N		Amodiaquine	Chloroquine	
RWCWUNIDADUVEZ-KAFVXXCXSA-N	Schembl6714450	0	-2	-2	12	1	1	1	ZCGNOVWYSGBHAU-UHFFFAOYSA-N			Favipiravir		
NRRQEMADGMYRBD-UHFFFAOYSA-N	NRRQEMADGMYRBD-UHFFFAOYSA-N	0	-2	-2	12	1	1	1	ZCGNOVWYSGBHAU-UHFFFAOYSA-N			Favipiravir		
CFPKBOINWGZALB-UKNNOAMWSA-N	Chembl265968	0	-2	-2	12	1	1	1	KJHKTHWMRKYKJE-SUGCFTRWSA-N	NCDNCNXCDXHOMX-XGKFQTDJSA-N		Lopinavir	Ritonavir	
LJECYISEUVKVSC-UHFFFAOYSA-N	Ac1Mil9P	0	-2	-2	12	1	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
ZYHJMOZGMHULPA-BFHYXJOUSA-N	Chembl3357201	0	-2	-2	12	1	1	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
QFPGKQYYQDTOFV-UHFFFAOYSA-N	Mls000756380	0	-2	-2	12	1	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
ZCGNOVWYSGBHAU-UHFFFAOYSA-N	Favipiravir	1	3	4	12	1	1	1	ZCGNOVWYSGBHAU-UHFFFAOYSA-N			Favipiravir		
UYYQKLFHMYQRSN-UHFFFAOYSA-N	Mls001216877	0	-2	-2	12	1	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
GHRJLZLPJSUIDV-KECWCRPSSA-N	Chembl104538	0	-2	-2	12	1	1	1	KJHKTHWMRKYKJE-SUGCFTRWSA-N			Lopinavir		
SNIICYHOLRUPII-UHFFFAOYSA-N	Molport-000-812-866	0	-2	-2	12	1	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
VSZGPKBBMSAYNT-RRFJBIMHSA-N	Oseltamivir	1	3	0	12	1	1	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
MJFXQINBAMQTEC-KKSFZXQISA-N	Chembl104625	0	-2	-2	12	1	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N			Ifenprodil		
KJHUVPWNXPXUMQ-YNEHKIRRSA-N	Chembl3342331	0	-2	-2	12	1	1	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
XMHJKAUBZUMAKX-UHFFFAOYSA-N	Chembl2409423	0	-2	-2	12	1	1	1	ZCGNOVWYSGBHAU-UHFFFAOYSA-N			Favipiravir		
OXPLANUPKBHPMS-ZXBNPROVSA-N	Desisobutyrylciclesonide	0	-2	-2	12	1	1	1	LUKZNWIVRBCLON-GXOBDPJESA-N			Ciclesonide		
MFGJQVGVVATWLJ-UHFFFAOYSA-N	1-(3-Chlorophenyl)-4-Hydroxy-6-Oxo-1,6-Dihydro-3-Pyridazinecarboxamide	0	-2	-2	12	1	1	1	ZCGNOVWYSGBHAU-UHFFFAOYSA-N			Favipiravir		
KJHKTHWMRKYKJE-SUGCFTRWSA-N	Lopinavir	1	3	3	12	1	1	1	KJHKTHWMRKYKJE-SUGCFTRWSA-N	NCDNCNXCDXHOMX-XGKFQTDJSA-N		Lopinavir	Ritonavir	
OFWUTLYOGLOZID-UHFFFAOYSA-N	F0664-0108	0	-2	-2	12	1	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
NHKZSTHOYNWEEZ-UHFFFAOYSA-N	Taribavirin	1	-2	-2	12	1	1	1	IWUCXVSUMQZMFG-AFCXAGJDSA-N	KJFBVJALEQWJBS-XUXIUFHCSA-N		Levovirin	Maribavir	
YQNQNVDNTFHQSW-UHFFFAOYSA-N	Nitazoxanide	1	3	1	12	1	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
CIGGBZDSUFTKDD-QUUJSONZSA-N	Ac1Mhrw6	0	-2	-2	12	1	1	1	KJHKTHWMRKYKJE-SUGCFTRWSA-N	NCDNCNXCDXHOMX-XGKFQTDJSA-N	HLFSDGLLUJUHTE-SNVBAGLBSA-N	Lopinavir	Ritonavir	Levamisole
SDWIOXKHTFOULX-AFCXAGJDSA-N	Ribavirin monophosphate	1	-2	-2	12	1	1	1	IWUCXVSUMQZMFG-AFCXAGJDSA-N			Levovirin		
UYNVMODNBIQBMV-UHFFFAOYSA-N	Ifenprodil	1	3	5	12	1	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N	JHVAMHSQVVQIOT-MFAJLEFUSA-N		Ifenprodil	Anidulafungin	
UEWSIIBPZOBMBL-UHFFFAOYSA-N	5-Hydroxy-1H-Imidazole-4-Carboxamide	0	-2	-2	12	1	1	1	ZCGNOVWYSGBHAU-UHFFFAOYSA-N			Favipiravir		
LUKZNWIVRBCLON-GXOBDPJESA-N	Ciclesonide	1	3	5	12	1	1	1	LUKZNWIVRBCLON-GXOBDPJESA-N			Ciclesonide		
XSFBBGJZQQTFHV-LAUBAEHRSA-N	Chembl321349	0	-2	-2	12	1	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N			Ifenprodil		
NENPYTRHICXVCS-YNEHKIRRSA-N	Oseltamivir acid	1	-2	-2	12	1	1	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
SPIVRZSUDNHNIY-BFHYXJOUSA-N	Chembl3357207	0	-2	-2	12	1	1	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
CPJLEFWHDGPJKX-UHFFFAOYSA-N	Mls000767613	0	-2	-2	12	1	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N	JGSARLDLIJGVTE-MBNYWOFBSA-N		Nitazoxanide	Benzylpenicillin	
JFYQRVBFTIWYAP-UHFFFAOYSA-N	Ethyl 6-Bromo-4-[(Dimethylamino)Methyl]-5-Hydroxy-1-Methyl-2-[(Phenylsulfonyl)Methyl]-1H-Indole-3-Carboxylate	0	-2	-2	12	1	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
WBOWNZHEGFDERP-DYICDNQCSA-N	Chembl278015	0	-2	-2	12	1	1	1	KJHKTHWMRKYKJE-SUGCFTRWSA-N	NCDNCNXCDXHOMX-XGKFQTDJSA-N		Lopinavir	Ritonavir	
VLSGAOYACVQQIC-UHFFFAOYSA-N	Mls000714376	0	-2	-2	12	1	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
YIPWLRSUHWXVLW-UHFFFAOYSA-N	7287-42-5	0	-2	-2	12	0	1	2	KCFYEAOKVJSACF-UHFFFAOYSA-N	VSZGPKBBMSAYNT-RRFJBIMHSA-N		Umifenovir	Oseltamivir	
BQBORCXDKZDXKB-UHFFFAOYSA-N	Ac1Miu24	0	-2	-2	12	1	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
NPTZSEVMQXDFAA-UHFFFAOYSA-N	2-Bromo-N-(5-Nitro-Thiazol-2-Yl)-Benzamide	0	-2	-2	12	1	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
AMRCHQSZZXWZBI-UHFFFAOYSA-N	Molport-000-801-520	0	-2	-2	12	1	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
XRTVUZOZPMBKFC-UHFFFAOYSA-N	Cbmicro_043101	0	-2	-2	12	1	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
KCFYEAOKVJSACF-UHFFFAOYSA-N	Umifenovir	1	3	2	12	1	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
AXGZEJAPZLZJRW-UHFFFAOYSA-N	Ac1Oga2A	0	-2	-2	12	1	1	1	YQNQNVDNTFHQSW-UHFFFAOYSA-N			Nitazoxanide		
XESARGFCSKSFID-UHFFFAOYSA-N	Pyrozofurin	0	-2	-2	12	0	1	2	ZCGNOVWYSGBHAU-UHFFFAOYSA-N	IWUCXVSUMQZMFG-AFCXAGJDSA-N		Favipiravir	Levovirin	
MMJOCKKLRMRSEQ-AFCXAGJDSA-N	Ribavirin 5'-Triphosphate	0	-2	-2	12	1	1	1	IWUCXVSUMQZMFG-AFCXAGJDSA-N	UNKRRBWXJZNMAN-XLPZGREQSA-N	GLWHPRRGGYLLRV-XLPZGREQSA-N	Levovirin	3'-Fluorothymidine-5'-Triphosphate	Zidovudine Triphosphate
ROKPQKODUBKEGX-WTGZKXAYSA-N	Chembl275648	0	-2	-2	12	1	1	1	KJHKTHWMRKYKJE-SUGCFTRWSA-N	NCDNCNXCDXHOMX-XGKFQTDJSA-N		Lopinavir	Ritonavir	
VOVIALXJUBGFJZ-KWVAZRHASA-N	Budesonide	1	-2	-2	12	1	1	1	LUKZNWIVRBCLON-GXOBDPJESA-N			Ciclesonide		
NZDNHRDPEYHJMS-UHFFFAOYSA-N	Ac1Llorf	0	-2	-2	12	1	1	1	KCFYEAOKVJSACF-UHFFFAOYSA-N			Umifenovir		
XSWGKSUFLHUCJR-KECWCRPSSA-N	Chembl322891	0	-2	-2	12	1	1	1	KJHKTHWMRKYKJE-SUGCFTRWSA-N			Lopinavir		
AIINGFYSVHNOOZ-UHFFFAOYSA-N	4-Hydroxy-6-Oxo-1-Phenyl-1,6-Dihydro-3-Pyridazinecarboxamide	0	-2	-2	12	1	1	1	ZCGNOVWYSGBHAU-UHFFFAOYSA-N			Favipiravir		
IWUCXVSUMQZMFG-RGDLXGNYSA-N	Levovirin	1	3	4	12	1	1	1	IWUCXVSUMQZMFG-AFCXAGJDSA-N	KJFBVJALEQWJBS-XUXIUFHCSA-N		Levovirin	Maribavir	
TTWGUKNYEAMFGX-UHFFFAOYSA-N	Schembl9988378	0	-2	-2	12	1	1	1	ZCGNOVWYSGBHAU-UHFFFAOYSA-N			Favipiravir		
VIDZFCKALNOFJU-UHFFFAOYSA-N	Nsc119562	0	-2	-2	11	0	1	2	WHTVZRBIWZFKQO-UHFFFAOYSA-N	OVCDSSHSILBFBN-UHFFFAOYSA-N		Chloroquine	Amodiaquine	
OYIDGNVXLKBYMS-UHFFFAOYSA-N	Chembl14816	0	-2	-2	11	0	1	2	WHTVZRBIWZFKQO-UHFFFAOYSA-N	OVCDSSHSILBFBN-UHFFFAOYSA-N		Chloroquine	Amodiaquine	
JHWYMEFZHMFRGW-UHFFFAOYSA-N	Chembl1096901	0	-2	-2	11	0	1	2	WHTVZRBIWZFKQO-UHFFFAOYSA-N	OVCDSSHSILBFBN-UHFFFAOYSA-N		Chloroquine	Amodiaquine	
HOHHBBVPNOOKBH-UHFFFAOYSA-N	Chembl15289	0	-2	-2	11	0	1	2	WHTVZRBIWZFKQO-UHFFFAOYSA-N	OVCDSSHSILBFBN-UHFFFAOYSA-N		Chloroquine	Amodiaquine	
CTBQWSSPGINCLL-UHFFFAOYSA-N	Chembl14283	0	-2	-2	11	0	1	2	WHTVZRBIWZFKQO-UHFFFAOYSA-N	OVCDSSHSILBFBN-UHFFFAOYSA-N		Chloroquine	Amodiaquine	
NVSLNNKQKJTRQW-UHFFFAOYSA-N	1,2-Ethanediamine, N,N-Diethyl-N'-[7-(Trifluoromethyl)-4-Quinolinyl]-	0	-2	-2	11	0	1	2	WHTVZRBIWZFKQO-UHFFFAOYSA-N	OVCDSSHSILBFBN-UHFFFAOYSA-N	REQCZEXYDRLIBE-UHFFFAOYSA-N	Chloroquine	Amodiaquine	Procainamide
STXUPEUBCKDDQA-UHFFFAOYSA-N	Chembl195298	0	-2	-2	11	0	1	2	WHTVZRBIWZFKQO-UHFFFAOYSA-N	GPKJTRJOBQGKQK-UHFFFAOYSA-N	OVCDSSHSILBFBN-UHFFFAOYSA-N	Chloroquine	Quinacrine	Amodiaquine
XFJHUZRGYVDSES-UHFFFAOYSA-N	Chembl14498	0	-2	-2	11	0	1	2	WHTVZRBIWZFKQO-UHFFFAOYSA-N	OVCDSSHSILBFBN-UHFFFAOYSA-N		Chloroquine	Amodiaquine	
BVJHQKCCYXTXLO-UHFFFAOYSA-N	Chembl14849	0	-2	-2	11	0	1	2	WHTVZRBIWZFKQO-UHFFFAOYSA-N	OVCDSSHSILBFBN-UHFFFAOYSA-N		Chloroquine	Amodiaquine	
KCPBIAZJEHWGBR-UHFFFAOYSA-N	Chembl342178	0	-2	-2	11	0	1	2	WHTVZRBIWZFKQO-UHFFFAOYSA-N	OVCDSSHSILBFBN-UHFFFAOYSA-N	GCWIQUVXWZWCLE-INIZCTEOSA-N	Chloroquine	Amodiaquine	Cpi-0610
NJVDETRDEAELLF-UHFFFAOYSA-N	Chembl153507	0	-2	-2	11	0	1	2	WHTVZRBIWZFKQO-UHFFFAOYSA-N	OVCDSSHSILBFBN-UHFFFAOYSA-N		Chloroquine	Amodiaquine	
YWPPQNOPNLQAMI-UHFFFAOYSA-N	Chembl1096247	0	-2	-2	11	0	1	2	WHTVZRBIWZFKQO-UHFFFAOYSA-N	OVCDSSHSILBFBN-UHFFFAOYSA-N		Chloroquine	Amodiaquine	
MZYVSWGTJQFSPP-UHFFFAOYSA-N	Chembl14665	0	-2	-2	11	0	1	2	WHTVZRBIWZFKQO-UHFFFAOYSA-N	OVCDSSHSILBFBN-UHFFFAOYSA-N		Chloroquine	Amodiaquine	
FIERVDLXKNFTPK-UHFFFAOYSA-N	Nsc129790	0	-2	-2	11	0	1	2	WHTVZRBIWZFKQO-UHFFFAOYSA-N	OVCDSSHSILBFBN-UHFFFAOYSA-N		Chloroquine	Amodiaquine	
WYUVQUNKLDFJFC-MZFMZNHHSA-N	Chembl2449547	0	-2	-2	11	0	1	2	WHTVZRBIWZFKQO-UHFFFAOYSA-N	GPKJTRJOBQGKQK-UHFFFAOYSA-N	OVCDSSHSILBFBN-UHFFFAOYSA-N	Chloroquine	Quinacrine	Amodiaquine
FGEYLHAWJDNMTO-UHFFFAOYSA-N	Mls002637700	0	-2	-2	11	0	1	2	WHTVZRBIWZFKQO-UHFFFAOYSA-N	OVCDSSHSILBFBN-UHFFFAOYSA-N		Chloroquine	Amodiaquine	
YTXJSXBGYHZHIM-UHFFFAOYSA-N	Ac1Mp2Ny	0	-2	-2	11	0	1	2	WHTVZRBIWZFKQO-UHFFFAOYSA-N	OVCDSSHSILBFBN-UHFFFAOYSA-N		Chloroquine	Amodiaquine	
