inchikey,name,is_drug,evidence,moa,suppo,lpv_5,lpv_4,lpv_3,lpv_2,best_inchikey,best_name
INUHRHLZFLIFNB-UHFFFAOYSA-N,Oxofangchirine,0,-2,-2,0,0,3,3,3,GYQYAJJFPNQOOW-UHFFFAOYSA-N,Gilteritinib
WVTKBKWTSCPRNU-KYJUHHDHSA-N,Tetrandrine,1,0,0,2,2,3,3,3,GYQYAJJFPNQOOW-UHFFFAOYSA-N,Gilteritinib
DFOCUWZXJBAUSQ-UHFFFAOYSA-N,Berbamine,0,-2,-2,2,2,3,3,3,AXRYRYVKAWYZBR-GASGPIRDSA-N,Atazanavir
MZTXBESCVZFFQE-FQLXRVMXSA-O,Chembl1617888,0,-2,-2,0,0,3,3,3,AXRYRYVKAWYZBR-GASGPIRDSA-N,Atazanavir
UUURWWVPMHAACP-UHFFFAOYSA-N,Ac1L82Sv,0,-2,-2,1,1,3,3,3,GYQYAJJFPNQOOW-UHFFFAOYSA-N,Gilteritinib
JFXBEKISTKFVAB-UHFFFAOYSA-N,Metocurine,1,-2,-2,0,0,3,4,4,GYQYAJJFPNQOOW-UHFFFAOYSA-N,Gilteritinib
FTTRBURLSJZHNY-SZAHLOSFSA-N,Chembl554308,0,-2,-2,0,0,3,3,3,GYQYAJJFPNQOOW-UHFFFAOYSA-N,Gilteritinib
FBCXFKWMGIWMJQ-IHLOFXLRSA-N,Obaberine,0,-2,-2,3,3,3,3,3,GYQYAJJFPNQOOW-UHFFFAOYSA-N,Gilteritinib
MZTXBESCVZFFQE-URLMMPGGSA-O,Spbio_002561,0,-2,-2,0,0,3,3,3,AXRYRYVKAWYZBR-GASGPIRDSA-N,Atazanavir
HSVFYEXGVUYSRN-WDYNHAJCSA-N,Chembl2074948,0,-2,-2,1,1,3,3,3,HLFSDGLLUJUHTE-SNVBAGLBSA-N,Levamisole
JFXBEKISTKFVAB-AJQTZOPKSA-N,Metocurine,1,-2,-2,0,0,3,4,4,GYQYAJJFPNQOOW-UHFFFAOYSA-N,Gilteritinib
IMVOBBVIXAQIED-OIDHKYIRSA-N,Chembl539956,0,-2,-2,0,0,3,3,3,GYQYAJJFPNQOOW-UHFFFAOYSA-N,Gilteritinib
WVTKBKWTSCPRNU-IHLOFXLRSA-N,Tetrandrine,1,-2,-2,2,2,3,3,3,GYQYAJJFPNQOOW-UHFFFAOYSA-N,Gilteritinib
HGNHIFJNOKGSKI-WDYNHAJCSA-N,Oxyacanthine,0,-2,-2,1,1,3,3,3,AXRYRYVKAWYZBR-GASGPIRDSA-N,Atazanavir
IJHJUXHIEFZHAS-MPQUPPDSSA-N,Chembl537952,0,-2,-2,0,0,3,3,3,GYQYAJJFPNQOOW-UHFFFAOYSA-N,Gilteritinib
LLQCATMGHGFZSS-UHFFFAOYSA-N,Chembl198935,0,-2,-2,0,0,3,3,3,DRLFMBDRBRZALE-UHFFFAOYSA-N,Melatonin
FUZMQNZACIFDBL-KYJUHHDHSA-N,Hernandezine,0,-2,-2,0,0,3,3,3,GYQYAJJFPNQOOW-UHFFFAOYSA-N,Gilteritinib
LFFQVHXIFJLJSP-IZLXSDGUSA-N,Aromoline,0,-2,-2,0,0,3,3,3,AXRYRYVKAWYZBR-GASGPIRDSA-N,Atazanavir
JFJZZMVDLULRGK-UHFFFAOYSA-O,Tubocurarine,1,-2,-2,0,0,3,3,3,AXRYRYVKAWYZBR-GASGPIRDSA-N,Atazanavir
IGGMWDYWFSLMOW-SVBPBHIXSA-N,Mls002473157,0,-2,-2,0,0,3,3,3,HLFSDGLLUJUHTE-SNVBAGLBSA-N,Levamisole
VFYRHFIAVBNAOB-OIDHKYIRSA-N,Chembl554765,0,-2,-2,0,0,3,3,3,GYQYAJJFPNQOOW-UHFFFAOYSA-N,Gilteritinib
ZHLSFKRYXVZYFT-KGNYYXFWSA-N,Chembl467622,0,-2,-2,0,0,3,5,5,GPKJTRJOBQGKQK-UHFFFAOYSA-N,Quinacrine
JEKDOWMTUCHNIR-UHFFFAOYSA-N,Ac1Nf96P,0,-2,-2,0,0,3,3,3,AXRYRYVKAWYZBR-GASGPIRDSA-N,Atazanavir
ZTBBOIYRZHAFIN-UHFFFAOYSA-N,Chembl1940402,0,-2,-2,0,0,3,3,3,CGZOGNUFXMNYEI-UDUHKTKDSA-N,Chebi:125390
WVTKBKWTSCPRNU-XZWHSSHBSA-N,Tetrandrine,1,-2,-2,3,3,3,3,3,GYQYAJJFPNQOOW-UHFFFAOYSA-N,Gilteritinib
FXHIKAXRUIPGQY-OIDHKYIRSA-N,Chembl554314,0,-2,-2,0,0,3,3,3,GYQYAJJFPNQOOW-UHFFFAOYSA-N,Gilteritinib
DUGOWPBTYKTTCP-UHFFFAOYSA-N,Chembl109803,0,-2,-2,0,0,3,3,3,DRLFMBDRBRZALE-UHFFFAOYSA-N,Melatonin
PAADDBVCBWRBBU-PQQNNWGCSA-N,Chembl554537,0,-2,-2,0,0,3,3,3,GYQYAJJFPNQOOW-UHFFFAOYSA-N,Gilteritinib
WVTKBKWTSCPRNU-UHFFFAOYSA-N,Tetrandrine,1,-2,-2,1,1,3,3,3,GYQYAJJFPNQOOW-UHFFFAOYSA-N,Gilteritinib
NGZXDRGWBULKFA-VSGBNLITSA-N,(-)-Bebeerine,0,-2,-2,0,0,3,3,3,AXRYRYVKAWYZBR-GASGPIRDSA-N,Atazanavir
JFJZZMVDLULRGK-URLMMPGGSA-O,Tubocurarine,1,-2,-2,0,0,3,3,3,AXRYRYVKAWYZBR-GASGPIRDSA-N,Atazanavir
CVPXZGNJEDAIKS-OIDHKYIRSA-N,Chembl558941,0,-2,-2,0,0,3,3,3,GYQYAJJFPNQOOW-UHFFFAOYSA-N,Gilteritinib
PMATZTZNYRCHOR-NFOUMSERSA-N,Ciclosporin,1,-2,-2,1,1,2,3,3,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,Terbinafine
UYPPEWHLQQUDPM-PNVMGJOXSA-N,Chembl2372468,0,-2,-2,0,0,2,3,3,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,Terbinafine
WVOQFNOZCJSUSJ-SJMJNALBSA-N,Chembl2375162,0,-2,-2,0,0,2,3,3,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,Terbinafine
QPNHZIJNNMFBMD-HOZVGSINSA-N,Chembl1078662,0,-2,-2,0,0,2,2,2,CZFFBEXEKNGXKS-UHFFFAOYSA-N,Raltegravir
WVOQFNOZCJSUSJ-TYZCMXGPSA-N,Chembl2370572,0,-2,-2,0,0,2,3,3,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,Terbinafine
KINBCVMCTUBHEP-DBDXMLRGSA-N,Chembl3038087,0,-2,-2,1,1,2,3,3,DNVXATUJJDPFDM-KRWDZBQOSA-N,1268524-70-4
FVUWRGZYTYVJIV-UAWWPWJXSA-N,Cyclosporin Analogue 34,0,-2,-2,0,0,2,3,3,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,Terbinafine
FVUWRGZYTYVJIV-DJBJBRADSA-N,Chembl2372497,0,-2,-2,0,0,2,3,3,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,Terbinafine
ULMJJZHWFJYIMM-ONEGZZNKSA-N,Nsc723533,0,-2,-2,0,0,2,3,3,CYOHGALHFOKKQC-UHFFFAOYSA-N,Selumetinib
SFLMUHDGSQZDOW-UHFFFAOYSA-N,Ac1Mrq63,0,-2,-2,0,0,2,2,2,CZFFBEXEKNGXKS-UHFFFAOYSA-N,Raltegravir
JHDKMJRBYZAZFR-SIGFPMBQSA-N,Chembl1269589,0,-2,-2,0,0,2,3,3,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,Terbinafine
IFBHRQDFSNCLOZ-UHFFFAOYSA-N,4-nitrophenyl-beta-D-galactoside,1,-2,-2,0,0,2,2,2,CZFFBEXEKNGXKS-UHFFFAOYSA-N,Raltegravir
NXOCQSCDLIQYIV-WSLSKZGMSA-N,Chembl1269585,0,-2,-2,0,0,2,3,3,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,Terbinafine
UYPPEWHLQQUDPM-XFHVWFGQSA-N,Cyclosporin Analogue 52,0,-2,-2,0,0,2,3,3,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,Terbinafine
HEPNJGVJOADIPJ-RCJHNZBJSA-N,Chembl399334,0,-2,-2,0,0,2,4,4,CJBJHOAVZSMMDJ-UHFFFAOYSA-N,Darunavir
JXGPCIFTVXIJMH-VNHFGJPGSA-N,Chembl1269584,0,-2,-2,0,0,2,3,3,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,Terbinafine
PUQSUZTXKPLAPR-UHFFFAOYSA-N,"2-(Hydroxymethyl)-6-[4-(Hydroxymethyl)Phenoxy]Oxane-3,4,5-Triol",0,-2,-2,0,0,2,2,2,CZFFBEXEKNGXKS-UHFFFAOYSA-N,Raltegravir
PRHJCSVIPWVXNC-XMUPAAEVSA-N,Chembl1802191,0,-2,-2,0,0,2,2,2,CZFFBEXEKNGXKS-UHFFFAOYSA-N,Raltegravir
ZZUJERGWKSXINO-UHFFFAOYSA-N,Chembl115508,0,-2,-2,0,0,2,3,3,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
HPMZBILYSWLILX-UHFFFAOYSA-N,Acetyldigitoxin,1,-2,-2,1,1,2,5,5,GPKJTRJOBQGKQK-UHFFFAOYSA-N,Quinacrine
TUZNGRNEPJAFOL-UHFFFAOYSA-N,Chembl3299092,0,-2,-2,0,0,2,3,3,DRLFMBDRBRZALE-UHFFFAOYSA-N,Melatonin
YNWXJFQOCHMPCK-UHFFFAOYSA-N,CID72728334,0,-2,-2,0,0,2,2,2,BJNLLBUOHPVGFT-UHFFFAOYSA-N,Teicoplanin
SYXYUKMELXLDBD-PLFKCFKRSA-N,Chembl2372494,0,-2,-2,1,1,2,3,3,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,Terbinafine
HMOXHHMJBYTUJK-UHFFFAOYSA-N,"Riccardin C Derivative, 19C",0,-2,-2,0,0,2,3,3,GYQYAJJFPNQOOW-UHFFFAOYSA-N,Gilteritinib
HULMNSIAKWANQO-OKPGQIJDSA-N,Spectrum_000252,0,-2,-2,0,0,2,4,4,CJBJHOAVZSMMDJ-UHFFFAOYSA-N,Darunavir
OJXDWPYENNRUMU-UHFFFAOYSA-N,Chembl343028,0,-2,-2,0,0,2,3,3,DRLFMBDRBRZALE-UHFFFAOYSA-N,Melatonin
SCSMTKWWBAWPCR-HYXVBSEHSA-N,Chembl553886,0,-2,-2,0,0,2,5,5,GYQYAJJFPNQOOW-UHFFFAOYSA-N,Gilteritinib
QETRGFJTEVVJTC-UHFFFAOYSA-N,Chlorohaloperidol,0,-2,-2,1,1,2,3,3,CGZOGNUFXMNYEI-UDUHKTKDSA-N,Chebi:125390
HFVORKQMCNYFND-UJUZIFHISA-N,Chembl2216757,0,-2,-2,1,1,2,3,3,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,Terbinafine
GCKMFJBGXUYNAG-HLXURNFRSA-N,Methyltestosterone,1,-2,-2,0,0,2,3,3,BDSYECBSUUOPCT-UHFFFAOYSA-N,Chembl222301
RPJPZDVUUKWPGT-UHFFFAOYSA-N,9-(N-methyl-L-isoleucine)-cyclosporin A,1,-2,-2,0,0,2,3,3,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,Terbinafine
LTMHDMANZUZIPE-UHFFFAOYSA-N,Digoxin,1,-2,-2,1,1,2,5,5,CNIIGCLFLJGOGP-UHFFFAOYSA-N,Naphazoline
IFBHRQDFSNCLOZ-IIRVCBMXSA-N,4-nitrophenyl-beta-D-galactoside,1,-2,-2,0,0,2,2,2,CZFFBEXEKNGXKS-UHFFFAOYSA-N,Raltegravir
SZBKRKVDBPBJHL-ZBRFXRBCSA-N,Biphenyl-4-Yl Alpha-D-Mannopyranoside,0,-2,-2,0,0,2,2,2,CZFFBEXEKNGXKS-UHFFFAOYSA-N,Raltegravir
QWSAYEBSTMCFKY-OTPOQTMVSA-N,"(2S,3S,4S,5R,6S)-3,4,5-Trihydroxy-6-[3-Hydroxy-5-[(E)-2-(4-Hydroxyphenyl)Ethenyl]Phenoxy]Oxane-2-Carboxylic Acid",0,-2,-2,0,0,2,3,3,BJNLLBUOHPVGFT-UHFFFAOYSA-N,Teicoplanin
MHSXVUJORQQJOJ-UHFFFAOYSA-N,Chembl1171278,0,-2,-2,0,0,2,2,2,CZFFBEXEKNGXKS-UHFFFAOYSA-N,Raltegravir
MHSXVUJORQQJOJ-JGLNRKDHSA-N,Chembl1171278,0,-2,-2,0,0,2,2,2,CZFFBEXEKNGXKS-UHFFFAOYSA-N,Raltegravir
IFBHRQDFSNCLOZ-GCHJQGSQSA-N,4-nitrophenyl-beta-D-galactoside,1,-2,-2,0,0,2,2,2,CZFFBEXEKNGXKS-UHFFFAOYSA-N,Raltegravir
RCWIUIQMHKIHBL-UHFFFAOYSA-N,Chembl404732,0,-2,-2,0,0,2,3,3,DRLFMBDRBRZALE-UHFFFAOYSA-N,Melatonin
NEZJDVYDSZTRFS-YBXAARCKSA-N,Phenylgalactoside,0,-2,-2,0,0,2,2,2,CZFFBEXEKNGXKS-UHFFFAOYSA-N,Raltegravir
WNZBBTJFOIOEMP-HXUWFJFHSA-N,Chembl129159,0,-2,-2,0,0,2,3,3,CGZOGNUFXMNYEI-UDUHKTKDSA-N,Chebi:125390
XDRANPRXTFIDRB-UHFFFAOYSA-N,XDRANPRXTFIDRB-UHFFFAOYSA-N,0,-2,-2,0,0,2,2,2,CZFFBEXEKNGXKS-UHFFFAOYSA-N,Raltegravir
HSTZMXCBWJGKHG-UHFFFAOYSA-N,Polydatin,1,0,0,2,2,2,3,3,BJNLLBUOHPVGFT-UHFFFAOYSA-N,Teicoplanin
GZKBBELRUUTXNY-VMLYWGILSA-N,Chembl2370711,0,-2,-2,0,0,2,3,3,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,Terbinafine
WNZBBTJFOIOEMP-FQEVSTJZSA-N,Chembl129237,0,-2,-2,0,0,2,3,3,CGZOGNUFXMNYEI-UDUHKTKDSA-N,Chebi:125390
SRXFGKMXZMEZJK-JSWFPZAHSA-N,Chembl1269593,0,-2,-2,0,0,2,3,3,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,Terbinafine
JNIDCDDMCZGKCX-UHFFFAOYSA-N,4-(4-Methoxy-Phenyl)-1-(4-Phenoxy-Butyl)-Piperidin-4-Ol,0,-2,-2,0,0,2,3,3,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
IYHSUCFGABYZMU-UHFFFAOYSA-N,Chembl256889,0,-2,-2,0,0,2,3,3,CGZOGNUFXMNYEI-UDUHKTKDSA-N,Chebi:125390
OBKBVNXZCFTQGL-UHFFFAOYSA-N,Chembl255629,0,-2,-2,0,0,2,3,3,DRLFMBDRBRZALE-UHFFFAOYSA-N,Melatonin
IYEARVIIQYFJFO-DJBJBRADSA-N,Chembl2372499,0,-2,-2,0,0,2,3,3,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,Terbinafine
NZXPZEVMTNFFOI-VXAYXNIYSA-N,Chembl1819281,0,-2,-2,0,0,2,4,4,GPKJTRJOBQGKQK-UHFFFAOYSA-N,Quinacrine
DKYDBQQIQAPGMH-FIZVBJIDSA-N,Acovenoside A,0,-2,-2,0,0,2,4,4,CJBJHOAVZSMMDJ-UHFFFAOYSA-N,Darunavir
JCZKKGZHOSBLBV-UHFFFAOYSA-N,Chembl258064,0,-2,-2,0,0,2,3,3,DRLFMBDRBRZALE-UHFFFAOYSA-N,Melatonin
XBEXOBHATDOZLZ-UJWQCDCRSA-N,Chembl3608477,0,-2,-2,0,0,2,2,2,CZFFBEXEKNGXKS-UHFFFAOYSA-N,Raltegravir
CQAFKYAZKRDXKE-KCJSDLITSA-N,Chembl2372474,0,-2,-2,0,0,2,3,3,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,Terbinafine
LNEPOXFFQSENCJ-UHFFFAOYSA-N,Haloperidol,1,0,0,1,1,2,3,3,CGZOGNUFXMNYEI-UDUHKTKDSA-N,Chebi:125390
ZNLRVBNIGQIAKD-UHFFFAOYSA-N,Chembl256888,0,-2,-2,0,0,2,3,3,DRLFMBDRBRZALE-UHFFFAOYSA-N,Melatonin
CQAFKYAZKRDXKE-SRXZLWNESA-N,Cyclosporin Analogue 43,0,-2,-2,0,0,2,3,3,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,Terbinafine
AGAHNABIDCTLHW-UHFFFAOYSA-N,Moperone,1,-2,-2,1,1,2,3,3,CGZOGNUFXMNYEI-UDUHKTKDSA-N,Chebi:125390
NHIDPRPJJPJNAB-UHFFFAOYSA-N,CID76022564,0,-2,-2,0,0,2,2,2,CZFFBEXEKNGXKS-UHFFFAOYSA-N,Raltegravir
LVLOOFKQMMPSED-UHFFFAOYSA-N,Chembl143194,0,-2,-2,0,0,2,3,3,DRLFMBDRBRZALE-UHFFFAOYSA-N,Melatonin
IFBHRQDFSNCLOZ-ZIQFBCGOSA-N,4-nitrophenyl-beta-D-galactoside,1,-2,-2,0,0,2,2,2,CZFFBEXEKNGXKS-UHFFFAOYSA-N,Raltegravir
BHDHIARYCQASQQ-KSISVUKISA-N,Chembl1269586,0,-2,-2,0,0,2,3,3,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,Terbinafine
