inchikey,name,is_drug,evidence,moa,top_5,lpv_5,lpv_4,lpv_3,lpv_2,best_inchikey,best_name
BRKWQBQNZRMYKO-UHFFFAOYSA-N,Chembl3580909,0,-2,-2,0,0,1,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
LQOLFBNHWLPUFF-REOQHGFQSA-N,Chembl3098171,0,-2,-2,0,0,1,1,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
IOLOZCGDTQDPRH-RXMQYKEDSA-N,Nsc-42414,0,-2,-2,0,0,1,1,1,AMFDITJFBUXZQN-KUBHLMPHSA-N,Bcx4430 (Freebase)
DXYPUTBSRFNDDU-UHFFFAOYSA-N,Chembl139855,0,-2,-2,0,0,1,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
NWHYEFMMIIPWTL-UHFFFAOYSA-N,Chembl3260985,0,-2,-2,0,0,1,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
LSUMFQLLYPMCFL-UHFFFAOYSA-N,Chembl480179,0,-2,-2,0,0,1,1,1,AUZONCFQVSMFAP-UHFFFAOYSA-N,Disulfiram
WEEQOTXCUZRCLD-LLVKDONJSA-N,Chembl59371,0,-2,-2,0,0,1,1,1,BSPZFJDYQHDZNR-BOSXTWCSSA-N,BSPZFJDYQHDZNR-BOSXTWCSSA-N
WYCOJIVDCGJKDB-UHFFFAOYSA-N,"3,4-Dimethylbenzenesulfonic Acid",0,-2,-2,0,0,1,1,1,AXRYRYVKAWYZBR-GASGPIRDSA-N,Atazanavir
XWFIERMHXBDFMK-UHFFFAOYSA-N,XWFIERMHXBDFMK-UHFFFAOYSA-N,0,-2,-2,0,0,1,1,1,AMFDITJFBUXZQN-KUBHLMPHSA-N,Bcx4430 (Freebase)
LQEOLCFSXOKBOO-UHFFFAOYSA-N,Chembl257783,0,-2,-2,0,0,1,1,1,BSPZFJDYQHDZNR-BOSXTWCSSA-N,BSPZFJDYQHDZNR-BOSXTWCSSA-N
GGJKFCGFPZUTGH-UHFFFAOYSA-N,Chembl192600,0,-2,-2,0,0,1,1,1,AXRYRYVKAWYZBR-GASGPIRDSA-N,Atazanavir
XOGCDZNQHQHLMG-DCINASHKSA-N,Chembl2437265,0,-2,-2,0,0,1,1,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
HFJVPSPTCZRVFK-UHFFFAOYSA-N,Chembl79963,0,-2,-2,0,0,1,1,1,BSPZFJDYQHDZNR-BOSXTWCSSA-N,BSPZFJDYQHDZNR-BOSXTWCSSA-N
SLRAKVICRDZWAA-UHFFFAOYSA-N,Chembl198035,0,-2,-2,0,0,1,1,1,BDSYECBSUUOPCT-UHFFFAOYSA-N,Chembl222301
QZIPEYHLAHKJGQ-UHFFFAOYSA-N,Chembl2440313,0,-2,-2,0,0,1,1,1,BDSYECBSUUOPCT-UHFFFAOYSA-N,Chembl222301
JJJIVUQWUUXQLP-UHFFFAOYSA-N,Chembl2086585,0,-2,-2,0,0,1,1,1,BDSYECBSUUOPCT-UHFFFAOYSA-N,Chembl222301
UTNUDOFZCWSZMS-UHFFFAOYSA-N,A77 1726-D4,0,-2,-2,0,0,1,1,1,AXRYRYVKAWYZBR-GASGPIRDSA-N,Atazanavir
JQNJHYUNCXNUET-UHFFFAOYSA-N,JQNJHYUNCXNUET-UHFFFAOYSA-N,0,-2,-2,0,0,1,1,1,BJNLLBUOHPVGFT-UHFFFAOYSA-N,Teicoplanin
CZRBQYYJVSDHMY-UHFFFAOYSA-N,Chembl219114,0,-2,-2,0,0,1,1,1,BSPZFJDYQHDZNR-BOSXTWCSSA-N,BSPZFJDYQHDZNR-BOSXTWCSSA-N
KWUFTKVMXUYTBF-UHFFFAOYSA-N,Apyramide,0,-2,-2,0,0,1,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
DBWILLAXKDUAPA-UHFFFAOYSA-N,Chembl100331,0,-2,-2,0,0,1,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
VNGWBSXDGQZSFL-JMNKBGBLSA-N,3331-71-3,0,-2,-2,0,0,1,1,1,AXRYRYVKAWYZBR-UHFFFAOYSA-N,Schembl1396072
GGUSQTSTQSHJAH-UHFFFAOYSA-N,Eliprodil,1,-2,-2,0,0,1,1,1,BSPZFJDYQHDZNR-BOSXTWCSSA-N,BSPZFJDYQHDZNR-BOSXTWCSSA-N
NEYLJRNOSBUARA-DUAPPZKWSA-N,Chembl3658382,0,-2,-2,0,0,1,1,1,AUZONCFQVSMFAP-UHFFFAOYSA-N,Disulfiram
HSLAVCPCMLIZFM-CLKCBGMBSA-N,Chembl2407585,0,-2,-2,0,0,1,1,1,BLMPQMFVWMYDKT-UHFFFAOYSA-N,Schembl870204
NCDHMQVVFMQIMC-SFMLWONOSA-N,Chembl2424821,0,-2,-2,0,0,1,1,1,BLMPQMFVWMYDKT-UHFFFAOYSA-N,Schembl870204
RQYJLWOKIRQLAA-BJHJDKERSA-N,RQYJLWOKIRQLAA-BJHJDKERSA-N,0,-2,-2,0,0,1,1,1,BYJAVTDNIXVSPW-UHFFFAOYSA-N,Tetrahydrozoline
GGUSQTSTQSHJAH-FQEVSTJZSA-N,Chembl280974,1,-2,-2,0,0,1,1,1,BSPZFJDYQHDZNR-BOSXTWCSSA-N,BSPZFJDYQHDZNR-BOSXTWCSSA-N
VBQGLKVYZYVDKA-UHFFFAOYSA-N,Chembl81983,0,-2,-2,0,0,1,1,1,BSPZFJDYQHDZNR-BOSXTWCSSA-N,BSPZFJDYQHDZNR-BOSXTWCSSA-N
KZSUFPIJESVIGH-BETUJISGSA-N,KZSUFPIJESVIGH-BETUJISGSA-N,0,-2,-2,0,0,1,1,1,BYJAVTDNIXVSPW-UHFFFAOYSA-N,Tetrahydrozoline
ATRIUXCDTABZSH-GJIXVOHXSA-N,Chembl83845,0,-2,-2,0,0,1,1,1,AXRYRYVKAWYZBR-UHFFFAOYSA-N,Schembl1396072
JIAQEPVMVLWTJM-UHFFFAOYSA-N,Chembl237033,0,-2,-2,0,0,1,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
KBHMEHLJSZMEMI-UHFFFAOYSA-N,Formycin A,1,-2,-2,0,0,1,1,1,AMFDITJFBUXZQN-KUBHLMPHSA-N,Bcx4430 (Freebase)
OCNGSWFQNRKLOR-UHFFFAOYSA-N,Chembl3622146,0,-2,-2,0,0,1,1,1,BYJAVTDNIXVSPW-UHFFFAOYSA-N,Tetrahydrozoline
UNQQNQMZKMGLBJ-UHFFFAOYSA-N,UNQQNQMZKMGLBJ-UHFFFAOYSA-N,0,-2,-2,0,0,1,1,1,AXRYRYVKAWYZBR-GASGPIRDSA-N,Atazanavir
JUKPWJGBANNWMW-VWBFHTRKSA-N,Eplerenone,1,1,5,1,1,1,1,1,AUZONCFQVSMFAP-UHFFFAOYSA-N,Disulfiram
FOERRCYLHSJHPT-JHEAYKPVSA-N,Chembl84841,0,-2,-2,0,0,1,1,1,BPZSYCZIITTYBL-UHFFFAOYSA-N,Formoterol
QBIRIYASLUPKQB-CBHLJOAQSA-N,Epierenone,0,-2,-2,1,1,1,1,1,AUZONCFQVSMFAP-UHFFFAOYSA-N,Disulfiram
URIYRDCSAYRGKI-UHFFFAOYSA-N,Nsc38732,0,-2,-2,0,1,1,1,1,AMFDITJFBUXZQN-KUBHLMPHSA-N,Bcx4430 (Freebase)
PMATZTZNYRCHOR-OYFYQLEOSA-N,Chembl384718,1,-2,-2,0,0,1,1,1,BLMPQMFVWMYDKT-UHFFFAOYSA-N,Schembl870204
PMATZTZNYRCHOR-HHPJSCBPSA-N,Gnf-Pf-2808,1,-2,-2,0,0,1,1,1,BLMPQMFVWMYDKT-UHFFFAOYSA-N,Schembl870204
PMATZTZNYRCHOR-NFOUMSERSA-N,Cyclosporine,1,-2,-2,0,0,1,1,1,BLMPQMFVWMYDKT-UHFFFAOYSA-N,Schembl870204
GBTKKUANKIRQOM-UHFFFAOYSA-N,"Thiocyanic Acid, 1H-Purin-6-Yl Ester",0,-2,-2,1,1,1,1,1,AMFDITJFBUXZQN-KUBHLMPHSA-N,Bcx4430 (Freebase)
IPSPEWKFMKDKSD-UHFFFAOYSA-N,Chembl309918,0,-2,-2,0,0,1,1,1,BSPZFJDYQHDZNR-BOSXTWCSSA-N,BSPZFJDYQHDZNR-BOSXTWCSSA-N
SLOVGORCAWIAHO-MDWZMJQESA-N,Chembl239105,0,-2,-2,0,0,1,1,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
NPRMPQSNJGVJOQ-UHFFFAOYSA-N,Chembl2178258,0,-2,-2,0,0,1,1,1,BYJAVTDNIXVSPW-UHFFFAOYSA-N,Tetrahydrozoline
HWCOCJJSVWELFF-OXIVNLASSA-N,Chembl42051,0,-2,-2,0,0,1,1,1,BPZSYCZIITTYBL-UHFFFAOYSA-N,Formoterol
GESVWYROBIVULS-PIAAQLDDSA-N,Chembl384908,0,-2,-2,0,0,1,1,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
LRBFONSWDTXIPJ-HXUWFJFHSA-N,Chembl3263764,0,-2,-2,1,1,1,1,1,AUZONCFQVSMFAP-UHFFFAOYSA-N,Disulfiram
OQPWNIVCEUVXQA-LJQANCHMSA-N,Chembl3263754,0,-2,-2,1,1,1,1,1,AUZONCFQVSMFAP-UHFFFAOYSA-N,Disulfiram
FFXBSJIERNFPHQ-ZWZFQIOISA-N,Chembl142627,0,-2,-2,0,0,1,1,1,BPZSYCZIITTYBL-UHFFFAOYSA-N,Formoterol
WPBRSJXCRWSAHJ-UHFFFAOYSA-N,Chembl48029,0,-2,-2,1,1,1,1,1,BSPZFJDYQHDZNR-BOSXTWCSSA-N,BSPZFJDYQHDZNR-BOSXTWCSSA-N
WJWJODZAELERSM-UHFFFAOYSA-N,Chembl465540,0,-2,-2,0,0,1,1,1,BDSYECBSUUOPCT-UHFFFAOYSA-N,Chembl222301
BPSQDOLGQQVYNF-NSQLZQESSA-N,Chembl344169,0,-2,-2,0,0,1,1,1,BPZSYCZIITTYBL-UHFFFAOYSA-N,Formoterol
OQVOEJQVDHUNIR-UHFFFAOYSA-N,Chembl571118,0,-2,-2,0,0,1,1,1,BYJAVTDNIXVSPW-UHFFFAOYSA-N,Tetrahydrozoline
XRYDHCHHAPNIMK-RUDMXATFSA-N,Chembl443814,0,-2,-2,1,1,1,1,1,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur
HWAQOZGATRIYQG-UHFFFAOYSA-N,4-Sulfobenzoic Acid,0,-2,-2,0,0,1,1,1,AXRYRYVKAWYZBR-GASGPIRDSA-N,Atazanavir
MHIBESPZFHTGCC-UHFFFAOYSA-N,Chembl79756,0,-2,-2,0,0,1,1,1,BSPZFJDYQHDZNR-BOSXTWCSSA-N,BSPZFJDYQHDZNR-BOSXTWCSSA-N
ORKNVPSCDPJCEW-UHFFFAOYSA-N,Chembl206666,0,-2,-2,0,0,1,1,1,BDSYECBSUUOPCT-UHFFFAOYSA-N,Chembl222301
ZEZRBOMDOZQURJ-TXEJJXNPSA-N,ZEZRBOMDOZQURJ-TXEJJXNPSA-N,0,-2,-2,0,1,1,1,1,BYJAVTDNIXVSPW-UHFFFAOYSA-N,Tetrahydrozoline
BPPDWWDEOPXCIP-UHFFFAOYSA-N,Chembl1950123,0,-2,-2,1,1,1,1,1,BDSYECBSUUOPCT-UHFFFAOYSA-N,Chembl222301
IPOKCKJONYRRHP-UHFFFAOYSA-N,IPOKCKJONYRRHP-UHFFFAOYSA-N,1,-2,-2,1,1,1,1,1,AXRYRYVKAWYZBR-GASGPIRDSA-N,Atazanavir
JGCVTFLICCNHDD-UWSHHPTNSA-N,Chembl3344495,0,-2,-2,0,1,1,1,1,BLMPQMFVWMYDKT-UHFFFAOYSA-N,Schembl870204
BCFPPJOYYKSYLA-UHFFFAOYSA-N,Chembl113441,0,-2,-2,0,0,1,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
MFMYNHRVBRHSFP-AWEZNQCLSA-N,Chembl24288,0,-2,-2,0,0,1,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
NLOWRHHPLNNIIQ-IBGZPJMESA-N,Chembl208185,0,-2,-2,0,0,1,1,1,BFSMGDJOXZAERB-UHFFFAOYSA-N,Dabrafenib
CCWOIVFWOGTGCZ-UHFFFAOYSA-N,Chembl3580917,0,-2,-2,0,0,1,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
QQBDLJCYGRGAKP-UHFFFAOYSA-N,QQBDLJCYGRGAKP-UHFFFAOYSA-N,1,-2,-2,0,0,1,1,1,AXRYRYVKAWYZBR-GASGPIRDSA-N,Atazanavir
YIGHIFUVVSYMFG-UHFFFAOYSA-N,Chebi:68126,0,-2,-2,0,0,1,1,1,AXRYRYVKAWYZBR-GASGPIRDSA-N,Atazanavir
PCMSFULZRABYAR-YLJDVJNMSA-N,PCMSFULZRABYAR-YLJDVJNMSA-N,0,-2,-2,0,0,1,1,1,AUZONCFQVSMFAP-UHFFFAOYSA-N,Disulfiram
LDXCESZYUWPDOR-UHFFFAOYSA-N,LDXCESZYUWPDOR-UHFFFAOYSA-N,0,-2,-2,0,0,1,1,1,BJNLLBUOHPVGFT-UHFFFAOYSA-N,Teicoplanin
OZJYOELRWINQGB-UHFFFAOYSA-N,OZJYOELRWINQGB-UHFFFAOYSA-N,0,-2,-2,0,0,1,1,1,AMFDITJFBUXZQN-KUBHLMPHSA-N,Bcx4430 (Freebase)
BWEKAFCCTNIBFD-UONOGXRCSA-N,Chembl143572,0,-2,-2,0,0,1,1,1,BDSYECBSUUOPCT-UHFFFAOYSA-N,Chembl222301
ZOKYMJDEOLBOJO-UHFFFAOYSA-N,Chembl1950153,0,-2,-2,0,0,1,1,1,BDSYECBSUUOPCT-UHFFFAOYSA-N,Chembl222301
ZOKPRYHEWRFNKG-HUNFVPNUSA-N,Chembl413867,0,-2,-2,0,0,1,1,1,BLMPQMFVWMYDKT-UHFFFAOYSA-N,Schembl870204
JKHKJUWIHNVFFI-UHFFFAOYSA-N,Chembl79769,0,-2,-2,0,0,1,1,1,BSPZFJDYQHDZNR-BOSXTWCSSA-N,BSPZFJDYQHDZNR-BOSXTWCSSA-N
CXTXHTVXPMOOSW-UHFFFAOYSA-N,CXTXHTVXPMOOSW-UHFFFAOYSA-N,0,-2,-2,0,0,1,1,1,BJNLLBUOHPVGFT-UHFFFAOYSA-N,Teicoplanin
BOWAMPLNHPWOMR-MSSMKGAQSA-N,Chembl2371770,0,-2,-2,0,0,1,1,1,BJNLLBUOHPVGFT-UHFFFAOYSA-N,Teicoplanin
BJTSLAMDXQEZJY-HXUWFJFHSA-N,Chembl1215199,0,-2,-2,0,0,1,1,1,AUZONCFQVSMFAP-UHFFFAOYSA-N,Disulfiram
DQZBYMUDSJTGLY-UHFFFAOYSA-N,Chembl83781,0,-2,-2,0,0,1,1,1,BSPZFJDYQHDZNR-BOSXTWCSSA-N,BSPZFJDYQHDZNR-BOSXTWCSSA-N
PCMSFULZRABYAR-XPCNTJFQSA-N,PCMSFULZRABYAR-XPCNTJFQSA-N,0,-2,-2,0,0,1,1,1,AUZONCFQVSMFAP-UHFFFAOYSA-N,Disulfiram
XWPWPHKNLRCSOK-UHFFFAOYSA-N,Chembl79668,0,-2,-2,0,0,1,1,1,BSPZFJDYQHDZNR-BOSXTWCSSA-N,BSPZFJDYQHDZNR-BOSXTWCSSA-N
NMKKGWJKVLDYGD-PZVJSLTESA-N,Bdbm209044,0,-2,-2,0,0,1,1,1,BJNLLBUOHPVGFT-UHFFFAOYSA-N,Teicoplanin
GQCWFDPOTSZPCD-UHFFFAOYSA-N,Chembl2087446,0,-2,-2,0,0,1,1,1,BDSYECBSUUOPCT-UHFFFAOYSA-N,Chembl222301
NPFKLNZJQFUMPY-UHFFFAOYSA-N,Chembl65231,0,-2,-2,0,0,1,1,1,BSPZFJDYQHDZNR-BOSXTWCSSA-N,BSPZFJDYQHDZNR-BOSXTWCSSA-N
AQHHHDLHHXJYJD-CQSZACIVSA-N,Dexpropranolol,1,-2,-2,0,0,1,1,1,BFSMGDJOXZAERB-UHFFFAOYSA-N,Dabrafenib
AQHHHDLHHXJYJD-AWEZNQCLSA-N,"Propranolol, L-",1,-2,-2,0,0,1,1,1,BFSMGDJOXZAERB-UHFFFAOYSA-N,Dabrafenib
GQAYABNMBBTJFN-AWEZNQCLSA-N,Schembl6519141,0,-2,-2,0,0,1,1,1,BYJAVTDNIXVSPW-UHFFFAOYSA-N,Tetrahydrozoline
NAVAKVLMYNSJOZ-PRSQUERXSA-N,Cyclosporin Analogue 15,0,-2,-2,0,0,1,1,1,BLMPQMFVWMYDKT-UHFFFAOYSA-N,Schembl870204
NEMOPOKMUVPNPN-JJMZVKDLSA-N,Schembl9946471,0,-2,-2,0,1,1,1,1,BJNLLBUOHPVGFT-UHFFFAOYSA-N,Teicoplanin
IXDZDBJPHDLWFJ-JYRCXFKTSA-N,Chembl3578296,0,-2,-2,0,0,1,1,1,AUZONCFQVSMFAP-UHFFFAOYSA-N,Disulfiram
CKMRXGUDSNAKMN-UHFFFAOYSA-N,Chembl1779003,0,-2,-2,0,0,1,1,1,BSPZFJDYQHDZNR-BOSXTWCSSA-N,BSPZFJDYQHDZNR-BOSXTWCSSA-N
GIGLOUBLJGBNFW-JOCHJYFZSA-N,Chembl3263761,0,-2,-2,0,0,1,1,1,AUZONCFQVSMFAP-UHFFFAOYSA-N,Disulfiram
GSXLEAWLNVCPNP-UHFFFAOYSA-N,7-Bromomelatonin,0,-2,-2,0,0,1,1,1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,Paroxetine
XPEDSWFHLZUGLG-HXUWFJFHSA-N,Chembl3263758,0,-2,-2,0,0,1,1,1,AUZONCFQVSMFAP-UHFFFAOYSA-N,Disulfiram
RNWDIZUHBRVTKH-UHFFFAOYSA-N,Chembl2414562,0,-2,-2,0,0,1,1,1,BYJAVTDNIXVSPW-UHFFFAOYSA-N,Tetrahydrozoline
