inchikey,name,is_drug,evidence,moa,top_5,lpv_5,lpv_4,lpv_3,lpv_2,best_inchikey,best_name
BEWNXCQREHNWDR-DHZHZOJOSA-N,Mls000773557,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEVPJXUTHBNTLS-UHFFFAOYSA-N,Chembl269871,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEVNTRQRKQFZTA-UCWUDVSLSA-N,BEVNTRQRKQFZTA-UCWUDVSLSA-N,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEWPJYFILUTZHB-UHFFFAOYSA-N,Schembl751974,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEWORRMEYOOQIN-UHFFFAOYSA-N,Mls000049902,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEWOOQVZCJXCHR-UHFFFAOYSA-N,Chembl173935,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEWOHCJRIIRPBQ-UHFFFAOYSA-N,Mls000032443,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEWNXUIFEFYIAT-TVUVQBGUSA-N,Chembl269006,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEWNGQMBEVZWOA-UHFFFAOYSA-N,Chembl1650893,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEWKOGZISKZFFD-OAHLLOKOSA-N,Mls002402862,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEWNCONODDVMMY-UHFFFAOYSA-N,Chembl367418,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEWMLXSGKYXKGS-UHFFFAOYSA-N,Schembl1990087,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEWMLKAHXSTRMV-UHFFFAOYSA-N,BEWMLKAHXSTRMV-UHFFFAOYSA-N,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEWMJAHFWGNBPA-UHFFFAOYSA-N,Smr000042267,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEWLUEOYYPKPQL-PGRDOPGGSA-N,Mutant Idh1 Inhibitor,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEWLTXGGFURBBP-GJZGRUSLSA-N,Chembl430484,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEWLPDVTVIFJAJ-ZPGRZCPFSA-N,Chembl308052,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEVIENIODDZCMI-VBKFSLOCSA-N,Mls001158750,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEVIABRWXULHKA-UHFFFAOYSA-N,Schembl2930048,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEVHTMLFDWFAQF-UHFFFAOYSA-N,Butyl(Triphenyl)Phosphonium,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEVZTTHCKAIJNU-UHFFFAOYSA-N,Chembl2316902,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEVULQKJBVOZRJ-UHFFFAOYSA-N,Smr000152185,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEVTZBDUQNCQFB-UHFFFAOYSA-N,Chembl197026,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEVTYLZKKCIGFB-UHFFFAOYSA-N,CID16659762,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BETCEOCHSYZOAW-UHUGOGIASA-N,Chembl491221,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEWBCNZJNFKJKJ-CSOYKPOESA-N,Chembl2112521,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEPGTHDUUROBHM-UHFFFAOYSA-N,3-(3-methylbut-2-en-1-yl)-3H-purin-6-amine,1,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEQRIIWNLKZHBH-UHFFFAOYSA-N,Ac1M5Sfd,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BERGLORGWPZLPW-NNBQYGFHSA-N,Chembl3661970,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEVPZSCSVBGHBS-AWEZNQCLSA-N,Chembl3667437,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEVXSLFDRXFERL-SSNGLDLMSA-N,Bdbm50098676,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEQAYMHXRFQWNN-UHFFFAOYSA-N,Nsc689867,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEQNXXXLZQEDLW-UHFFFAOYSA-N,Chembl408379,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEQMQBKVIJYBRZ-QJEJCQPMSA-N,Upcmld02Amdf002025,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEQMJPPFUNGRON-OUKQBFOZSA-N,Chembl567274,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEQMIMLEDMHHBZ-UHFFFAOYSA-N,Chembl2070646,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEQLVYFOPDNOJT-QZTJIDSGSA-N,Schembl6886664,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEVVGWOCTQZNGA-UHFFFAOYSA-N,Chembl223788,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEVVLZVLGYHKBQ-DKKFBQAASA-N,Chembl518831,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEVWNSBRKILCNG-UHFFFAOYSA-N,Mls000048754,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEVXMPAXGQCMAL-UHFFFAOYSA-N,Mls001124627,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEVPQUNXHVFQKG-UHFFFAOYSA-N,Chembl1436120,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEWBQJJGUXRXEE-AWNIVKPZSA-N,Mls000331397,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BHVGTWGAMFJJGS-UHFFFAOYSA-N,Bdbm50306406,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEVNUUQQGIHMGI-UHFFFAOYSA-N,Chembl2392440,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEVPGWLTKJHBHS-CABZTGNLSA-N,Chembl506154,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEVPZSCSVBGHBS-CQSZACIVSA-N,Chembl3667434,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BGLIAMFGDBYXHI-UHFFFAOYSA-N,Chembl132334,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEVZFANGLKCLRI-UHFFFAOYSA-N,Chembl2381793,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEVZCKSDDOQXIV-UHFFFAOYSA-N,Nsc677033,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEVYRGDFSYRITQ-UHFFFAOYSA-N,Chembl410226,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEVYMZDWJMHJMY-UHFFFAOYSA-N,Chembl384525,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEVGCABHIVXCEU-UHFFFAOYSA-N,St50371573,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEVXZSSVZCPHEU-FGTMMUONSA-N,Chembl144021,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEVXSLFDRXFERL-ORZNUPDKSA-N,Chembl606607,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEVXSLFDRXFERL-NVSKSXHLSA-N,Chembl611703,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEUCCNADAUFBEI-KRWDZBQOSA-N,Ambcb84999241,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEWHODOAEGZIDE-YNALCKGOSA-N,Bdbm50270783,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEWHLCNXECYMJX-DSYIRVKYSA-N,Chembl3416906,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BETPBINTBSWYLZ-UHFFFAOYSA-N,BETPBINTBSWYLZ-UHFFFAOYSA-N,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BETGUWIXNZCDCM-WYMPLXKRSA-N,Chembl391368,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BETGUEQQQUIULC-UHFFFAOYSA-N,Chembl339240,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BETGKGGLSMONOG-UHFFFAOYSA-N,Chembl423833,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BETGJQPOUCPBIY-STMQPLMFSA-N,BETGJQPOUCPBIY-STMQPLMFSA-N,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BETGJQPOUCPBIY-FOHAILNASA-N,BETGJQPOUCPBIY-FOHAILNASA-N,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BETPLGQRWYWUDW-LUAWRHEFSA-N,Chembl1080403,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BETRLAMNDBJTLO-INIZCTEOSA-N,Chembl1801004,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BETPFDHUOLQBKA-UHFFFAOYSA-N,Chembl2177876,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BETZHHGUMMGMJO-FTOHDWFWSA-N,Chembl3142549,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BIDLQZHPGLUSJC-UHFFFAOYSA-N,Chembl484750,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BETNIDISFVHOSJ-UHFFFAOYSA-N,"Brucine, Dihydro-",0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BETOPHUJMPNEGS-UHFFFAOYSA-N,N-(4-Acetylphenyl)-3-(1H-Pyrazol-1-Yl)Propanamide,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BIDKKAWNPIIKKV-UHFFFAOYSA-N,N-{4-[(Methylsulfonyl)Amino]Phenyl}Acetamide,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BETRRDBSHACORV-UHFFFAOYSA-N,Mls001065903,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BIDLIOISUBBYOB-DHZHZOJOSA-N,Chembl216342,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEUAOGBHKDQGGZ-AWEZNQCLSA-N,Chembl424982,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BETHBGQFJVIKOK-URORMMCBSA-N,BETHBGQFJVIKOK-URORMMCBSA-N,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BETHDYUGJBPRLG-UHFFFAOYSA-N,Chembl67411,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BETHHWMSPNBMSR-UHFFFAOYSA-N,"2-(2,6-Dimethylmorpholin-4-Yl)-5-Nitrobenzonitrile",0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BETHVCQFAJRUPN-UHFFFAOYSA-N,Chembl2017276,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEUQPJMSVYNQEM-UHFFFAOYSA-N,Schembl14486373,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEUOYGRJJNAAPB-UHFFFAOYSA-N,St50831824,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEUGJZDVPMRJAD-NHZFLZHXSA-N,Schembl14891881,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEUGAPZWQJZYFX-UHFFFAOYSA-N,Chembl522407,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEVBCVNDNQPJHA-UHFFFAOYSA-N,Nsc632923,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEVCFRPRMCYQIE-UHFFFAOYSA-N,Chembl433898,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEVFTGQVINVJRD-UHFFFAOYSA-N,Bas 02572763,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEVAOFDQCHFGGZ-QAQDUYKDSA-N,BEVAOFDQCHFGGZ-QAQDUYKDSA-N,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEVAPXFMQBERFQ-KDSXSNECSA-N,Chembl401716,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEUGBYXJXMVRFO-UHFFFAOYSA-N,4-(Dimethylamino)Benzophenone,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEVAPXFMQBERFQ-UHFFFAOYSA-N,Bdbm86979,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BETMGRMNVFQNEH-UHFFFAOYSA-N,Schembl14796626,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BETLCLLQVPJRSB-UHFFFAOYSA-N,Chembl3263714,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BETJURQQJXZAHG-UHFFFAOYSA-N,Mls001198676,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BETJLGYOGFLSBM-UHFFFAOYSA-N,Chembl1951473,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEUAGQZJDAPBKT-UHFFFAOYSA-N,BEUAGQZJDAPBKT-UHFFFAOYSA-N,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEVFYPNHCDGTJQ-UHFFFAOYSA-N,Bas 09902345,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEUFDGUFNAXBJT-UHFFFAOYSA-N,Bdbm49882,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEWFNUZAYXMBNS-AWKYBWMHSA-N,Chembl16118,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEWGTMHICYCEOA-VKSDOSABSA-N,Chebi:100196,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEWGTMHICYCEOA-PFSLXQJOSA-N,Chebi:101067,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEWGTMHICYCEOA-LBLLVPRASA-N,Chebi:97318,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEWGTMHICYCEOA-IHMNZUQTSA-N,Chebi:100183,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEWGTMHICYCEOA-BIJSTVTOSA-N,Chebi:97235,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEWGTHOWZXPDEG-UHFFFAOYSA-N,Chembl286799,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEWFSPHFLOFVJC-UHFFFAOYSA-N,Mls000076125,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEWFBOJQQKJVLJ-UHFFFAOYSA-N,Schembl3590479,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BETYXZSFUFTOLC-UHFFFAOYSA-N,Chembl483940,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEWDVGPOPIFWLH-UHFFFAOYSA-N,Chembl2387198,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEWCXECPBGFBQL-UHFFFAOYSA-N,Chembl133223,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEWCTIONMNBFAG-LFIBNONCSA-N,N'-[(1E)-(3-Nitrophenyl)Methylene]-2-Phenylacetohydrazide,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEWCAUPONZLPFD-UHFFFAOYSA-N,Phthalic Acid Monoprop-2-Ynyl Ester,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEWKHHCHGVKALU-UHFFFAOYSA-N,Chembl88219,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEWKCMFWZLJERS-UHFFFAOYSA-N,St066500,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEVHHCFYKZXXNE-OIBXWCBGSA-N,Chembl2047895,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEWGUGRJMZWUMI-GCNJZUOMSA-N,Chembl221426,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEWKLHRGXSTHLT-UHFFFAOYSA-N,Nsc670138,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BETFEHHPEATPLJ-KBJZMBIFSA-N,Chembl3416890,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BEUBKTGYFWGCCS-XHQJWINKSA-N,Chembl3353201,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BETYVEVROYAGKR-XQNSMLJCSA-N,Smr000206807,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BETYSPUHSNAASH-UHFFFAOYSA-N,Schembl2922218,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BETYEDKQDABPMQ-UHFFFAOYSA-N,Chembl3689937,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BETXZPZNBFOFRZ-UHFFFAOYSA-N,Chembl3696107,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BETXVAXDXRXULO-CJFMBICVSA-N,Chembl3700010,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BETWUWMSXSUSED-UHFFFAOYSA-N,Chembl372811,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BETVPTZOBIULKH-UHFFFAOYSA-N,Chembl85602,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BETVPTZOBIULKH-BJUDXGSMSA-N,Chembl2311141,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BETSPOMRBAOPQA-HXUWFJFHSA-N,Chembl82919,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BETYXZSFUFTOLC-GXSJLCMTSA-N,Ji2,0,-2,-2,40,40,40,40,40,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
