inchikey	name	is_drug	evidence	moa	support	lpv_5	lpv_4	lpv_3	top1_inchikey	top2_inchikey	top3_inchikey	top1_name	top2_name	top3_name
ZSPUPDLIDVSXPC-SFTDATJTSA-N	Chembl104314	0	-2	-2	8	0	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N			Ifenprodil		
CSOKNRXDEKJUFZ-UHFFFAOYSA-N	Chembl54778	0	-2	-2	8	0	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N	UCJGJABZCDBEDK-UHFFFAOYSA-N		Ifenprodil	Bazedoxifene	
CSKLWFNLWNFCCY-BYHALHFSSA-N	Chembl1940690	0	-2	-2	8	0	1	1	LUKZNWIVRBCLON-GXOBDPJESA-N			Ciclesonide		
JBDGVYISKMAKJX-LAUBAEHRSA-N	Chembl420289	0	-2	-2	8	0	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N			Ifenprodil		
ZCAQYJBALMKXDC-AVRWGWEMSA-N	Chembl591912	0	-2	-2	8	0	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N			Ifenprodil		
LEXCUYJOSMWKSD-UHFFFAOYSA-N	Chembl258032	0	-2	-2	8	0	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N			Ifenprodil		
MGKUVIHHZDBZTJ-NNUMEAHGSA-N	Chembl1940549	0	-2	-2	8	0	1	1	LUKZNWIVRBCLON-GXOBDPJESA-N			Ciclesonide		
LIIMZDKZANZWFU-UHFFFAOYSA-N	Chembl246815	0	-2	-2	8	0	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N	RDOIQAHITMMDAJ-UHFFFAOYSA-N	LNEPOXFFQSENCJ-UHFFFAOYSA-N	Ifenprodil	Loperamide	Haloperidol
YZVVGGTZPQAPIC-UHFFFAOYSA-N	Chembl151174	0	-2	-2	8	0	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N			Ifenprodil		
IYBYNRHXGXDDDS-UHFFFAOYSA-N	IYBYNRHXGXDDDS-UHFFFAOYSA-N	0	-2	-2	8	0	1	1	LUKZNWIVRBCLON-GXOBDPJESA-N	DOMWKUIIPQCAJU-LJHIYBGHSA-N		Ciclesonide	Hydroxyprogesterone caproate	
FNPXMHRZILFCKX-KAJVQRHHSA-N	Prednicarbate	1	-2	-2	8	0	1	1	LUKZNWIVRBCLON-GXOBDPJESA-N	DOMWKUIIPQCAJU-LJHIYBGHSA-N		Ciclesonide	Hydroxyprogesterone caproate	
DMKSVUSAATWOCU-HROMYWEYSA-N	Loteprednol etabonate	1	-2	-2	8	0	1	1	LUKZNWIVRBCLON-GXOBDPJESA-N	DOMWKUIIPQCAJU-LJHIYBGHSA-N		Ciclesonide	Hydroxyprogesterone caproate	
SWJSKHQZLJYDSG-UHFFFAOYSA-N	Chembl106969	0	-2	-2	8	0	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N			Ifenprodil		
OXFGTKPPFSCSMA-UHFFFAOYSA-N	Oxilofrine	1	-2	-2	8	0	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N	JHVAMHSQVVQIOT-MFAJLEFUSA-N		Ifenprodil	Anidulafungin	
WVZSEUPGUDIELE-HTAPYJJXSA-N	Ro-25-6981	0	-2	-2	8	0	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N	JHVAMHSQVVQIOT-MFAJLEFUSA-N		Ifenprodil	Anidulafungin	
FMCPCSGAJIHZSJ-OXJNMPFZSA-N	Chembl107055	0	-2	-2	8	0	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N			Ifenprodil		
NNTXDTDYFGVXIY-UHFFFAOYSA-N	Chembl219074	0	-2	-2	8	0	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N			Ifenprodil		
PXUTUTKDDLTXPU-IFXJQAMLSA-N	Chembl108120	0	-2	-2	8	0	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N	RDOIQAHITMMDAJ-UHFFFAOYSA-N	LNEPOXFFQSENCJ-UHFFFAOYSA-N	Ifenprodil	Loperamide	Haloperidol
OEOKSYGSLJBPFM-UHFFFAOYSA-N	Chembl178153	0	-2	-2	8	0	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N			Ifenprodil		
SFHMKJAKPOQIRZ-ZLTCDQTRSA-N	Chembl1940696	0	-2	-2	8	0	1	1	LUKZNWIVRBCLON-GXOBDPJESA-N			Ciclesonide		
YZFVGINTZAFMNW-UHFFFAOYSA-N	Chembl79904	0	-2	-2	8	0	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N			Ifenprodil		
WNYLPFCKNQAAMB-PPUNREKOSA-N	Chembl1940557	0	-2	-2	8	0	1	1	LUKZNWIVRBCLON-GXOBDPJESA-N			Ciclesonide		
MEZDHDTXUQZPBI-TZRXZVNOSA-N	Chembl1940555	0	-2	-2	8	0	1	1	LUKZNWIVRBCLON-GXOBDPJESA-N			Ciclesonide		
XGIFPVDQRHSUJX-VXKWHMMOSA-N	Chembl321428	0	-2	-2	8	0	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N	JHVAMHSQVVQIOT-MFAJLEFUSA-N		Ifenprodil	Anidulafungin	
GFJNMDSESLEGMQ-IFXJQAMLSA-N	Chembl107075	0	-2	-2	8	0	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N	RDOIQAHITMMDAJ-UHFFFAOYSA-N	LNEPOXFFQSENCJ-UHFFFAOYSA-N	Ifenprodil	Loperamide	Haloperidol
NOQNPBXNHMZMTC-RNQQEKENSA-N	Chembl2052020	0	-2	-2	8	0	2	2	QFJCIRLUMZQUOT-HPLJOQBZSA-N	QJJXYPPXXYFBGM-LFZNUXCKSA-N		Sirolimus	Tacrolimus	
ICVMSJILXTXUTA-PGRDOPGGSA-N	Chembl105870	0	-2	-2	8	0	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N			Ifenprodil		
OCJVGCOMWKKZEN-TVWVQYNFSA-N	Chembl1940687	0	-2	-2	8	0	1	1	LUKZNWIVRBCLON-GXOBDPJESA-N			Ciclesonide		
FKVJGSPOLUAUNN-UHFFFAOYSA-N	Chembl18222	0	-2	-2	8	0	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N			Ifenprodil		
HSPXTGVDUCGMMK-UHFFFAOYSA-N	Chembl195099	0	-2	-2	8	0	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N			Ifenprodil		
JEQCTALUECDHLT-VQBDMAPKSA-N	Fka	0	-2	-2	8	0	2	2	QJJXYPPXXYFBGM-LFZNUXCKSA-N	QFJCIRLUMZQUOT-HPLJOQBZSA-N	XDHNQDDQEHDUTM-UHFFFAOYSA-N	Tacrolimus	Sirolimus	Bafilomycin A1
CRPUXBKNGRLLDG-OKKNSTDLSA-N	Chembl1940548	0	-2	-2	8	0	1	1	LUKZNWIVRBCLON-GXOBDPJESA-N			Ciclesonide		
MLOQSCVFJJQLDB-UHFFFAOYSA-N	Chembl50354	0	-2	-2	8	0	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N			Ifenprodil		
UMXXMURJSOYJKF-SCOMLEIPSA-N	Chembl433606	0	-2	-2	8	0	2	2	QJJXYPPXXYFBGM-LFZNUXCKSA-N	QFJCIRLUMZQUOT-HPLJOQBZSA-N	XDHNQDDQEHDUTM-UHFFFAOYSA-N	Tacrolimus	Sirolimus	Bafilomycin A1
ZJVHVRJRYKNARK-UHFFFAOYSA-N	Chembl401882	0	-2	-2	8	0	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N			Ifenprodil		
PMWBAFMRBFMUHR-OXJNMPFZSA-N	Chembl107104	0	-2	-2	8	0	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N	BDSYECBSUUOPCT-UHFFFAOYSA-N	RDOIQAHITMMDAJ-UHFFFAOYSA-N	Ifenprodil	Chembl222301	Loperamide
GOVLPBZWZKQMJJ-UHFFFAOYSA-N	Chembl246633	0	-2	-2	8	0	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N	RDOIQAHITMMDAJ-UHFFFAOYSA-N	LNEPOXFFQSENCJ-UHFFFAOYSA-N	Ifenprodil	Loperamide	Haloperidol
QUYYKWJRBQLYTE-UHFFFAOYSA-N	Chembl256083	0	-2	-2	8	0	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N			Ifenprodil		
ASTLORKVWVGYIF-FZNHGJLXSA-N	Chembl1940552	0	-2	-2	8	0	1	1	LUKZNWIVRBCLON-GXOBDPJESA-N			Ciclesonide		
DTKAPNGGIREIRO-SUMWQHHRSA-N	Chembl104363	0	-2	-2	8	0	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N	JHVAMHSQVVQIOT-MFAJLEFUSA-N		Ifenprodil	Anidulafungin	
NXKIHQUDEGCERT-UHFFFAOYSA-N	Chembl401406	0	-2	-2	8	0	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N	LNEPOXFFQSENCJ-UHFFFAOYSA-N	RDOIQAHITMMDAJ-UHFFFAOYSA-N	Ifenprodil	Haloperidol	Loperamide
WEGNFRKBIKYVLC-XTLNBZDDSA-N	Flunisolide acetate	1	-2	-2	8	0	1	1	LUKZNWIVRBCLON-GXOBDPJESA-N			Ciclesonide		
CLOYGOHFEGFPSR-UHFFFAOYSA-N	Chembl106970	0	-2	-2	8	0	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N			Ifenprodil		
KDXQRWCHLWOYTA-UHFFFAOYSA-N	KDXQRWCHLWOYTA-UHFFFAOYSA-N	0	-2	-2	8	0	1	1	LUKZNWIVRBCLON-GXOBDPJESA-N			Ciclesonide		
WFEZMVFHCDOSAR-GUCLMQHLSA-N	Chembl3349100	0	-2	-2	8	0	1	2	JUKPWJGBANNWMW-VWBFHTRKSA-N	DOMWKUIIPQCAJU-LJHIYBGHSA-N	DLZUBMGMHUNDLF-UHFFFAOYSA-N	Eplerenone	Hydroxyprogesterone caproate	Chebi:125460
HUMXXHTVHHLNRO-KAJVQRHHSA-N	Prednisolone tebutate	1	-2	-2	8	0	1	1	LUKZNWIVRBCLON-GXOBDPJESA-N			Ciclesonide		
AHBKIEXBQNRDNL-UHFFFAOYSA-N	Ac1Mniic	0	-2	-2	8	0	1	2	JUKPWJGBANNWMW-VWBFHTRKSA-N	DOMWKUIIPQCAJU-LJHIYBGHSA-N	LUKZNWIVRBCLON-GXOBDPJESA-N	Eplerenone	Hydroxyprogesterone caproate	Ciclesonide
HVAIXAGEXCAFHX-UHFFFAOYSA-N	Chembl449704	0	-2	-2	8	0	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N	UCJGJABZCDBEDK-UHFFFAOYSA-N		Ifenprodil	Bazedoxifene	
TZFZVQNBXVBQDC-UHFFFAOYSA-N	Mls002638824	0	-2	-2	8	0	1	2	JUKPWJGBANNWMW-VWBFHTRKSA-N	LUKZNWIVRBCLON-GXOBDPJESA-N		Eplerenone	Ciclesonide	
HTJFRKHNCHTUNL-UHFFFAOYSA-N	Mls002638826	0	-2	-2	8	0	1	2	JUKPWJGBANNWMW-VWBFHTRKSA-N	LUKZNWIVRBCLON-GXOBDPJESA-N		Eplerenone	Ciclesonide	
RBJROVWIRLFZFC-PNLFXGMVSA-N	Prednisolone Steaglate	0	-2	-2	8	0	1	1	LUKZNWIVRBCLON-GXOBDPJESA-N	DOMWKUIIPQCAJU-LJHIYBGHSA-N		Ciclesonide	Hydroxyprogesterone caproate	
FAAQOZGECBNKHR-XXKAORNOSA-N	Schembl16907257	0	-2	-2	8	0	2	2	QJJXYPPXXYFBGM-LFZNUXCKSA-N	QFJCIRLUMZQUOT-HPLJOQBZSA-N	XDHNQDDQEHDUTM-UHFFFAOYSA-N	Tacrolimus	Sirolimus	Bafilomycin A1
QTTRZHGPGKRAFB-OOKHYKNYSA-N	Rimexolone	1	-2	-2	8	0	1	1	LUKZNWIVRBCLON-GXOBDPJESA-N			Ciclesonide		
NGSCTGPAVYAVKO-ZLSQLYOOSA-N	Smr000543516	0	-2	-2	8	0	1	1	LUKZNWIVRBCLON-GXOBDPJESA-N			Ciclesonide		
DQZBYMUDSJTGLY-UHFFFAOYSA-N	Chembl83781	0	-2	-2	8	0	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N			Ifenprodil		
AAXVEMMRQDVLJB-BULBTXNYSA-N	Fludrocortisone	1	-2	-2	8	0	1	2	JUKPWJGBANNWMW-VWBFHTRKSA-N	LUKZNWIVRBCLON-GXOBDPJESA-N		Eplerenone	Ciclesonide	
PFUGFBVKYUAACM-UHFFFAOYSA-N	Stk113485	0	-2	-2	8	0	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N			Ifenprodil		
HLLXLLIJOGRJAZ-SIQHPVEJSA-N	Chembl70822	0	-2	-2	8	0	2	2	QJJXYPPXXYFBGM-LFZNUXCKSA-N	QFJCIRLUMZQUOT-HPLJOQBZSA-N	XDHNQDDQEHDUTM-UHFFFAOYSA-N	Tacrolimus	Sirolimus	Bafilomycin A1
LCZBQMKVFQNSJR-UJPCIWJBSA-N	21-Deoxycortisol	0	-2	-2	8	0	1	2	JUKPWJGBANNWMW-VWBFHTRKSA-N	DOMWKUIIPQCAJU-LJHIYBGHSA-N	LUKZNWIVRBCLON-GXOBDPJESA-N	Eplerenone	Hydroxyprogesterone caproate	Ciclesonide
JDOZJEUDSLGTLU-VWUMJDOOSA-N	Prednisolone phosphate	1	-2	-2	8	0	1	1	LUKZNWIVRBCLON-GXOBDPJESA-N			Ciclesonide		
PHEOVVDXTQVHAZ-XDANTLIUSA-N	Mecortolon	0	-2	-2	8	0	1	1	LUKZNWIVRBCLON-GXOBDPJESA-N			Ciclesonide		
APGDTXUMTIZLCJ-CGVGKPPMSA-N	Prednisolone hemisuccinate	1	-2	-2	8	0	1	1	LUKZNWIVRBCLON-GXOBDPJESA-N			Ciclesonide		
FCXXSNGUDWIOQU-HJPURHCSSA-N	Chembl172807	0	-2	-2	8	0	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N			Ifenprodil		
HYSYUQJJRUVDQY-UHFFFAOYSA-N	4-Benzyl-1-(Phenylsulfonyl)Piperidine	0	-2	-2	8	0	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N			Ifenprodil		
KPOJXJVCCUJFHF-JPBLGFJOSA-N	Chembl1940693	0	-2	-2	8	0	1	1	LUKZNWIVRBCLON-GXOBDPJESA-N			Ciclesonide		
PTGXAUBQBSGPKF-UHFFFAOYSA-N	Nylidrin	1	-2	-2	8	0	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N	SGUAFYQXFOLMHL-UHFFFAOYSA-N	JHVAMHSQVVQIOT-MFAJLEFUSA-N	Ifenprodil	Labetalol	Anidulafungin
RCYWAXIDQNVCBO-UHFFFAOYSA-N	Chembl401688	0	-2	-2	8	0	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N			Ifenprodil		
FBHSPRKOSMHSIF-GRMWVWQJSA-N	Deflazacort	1	-2	-2	8	0	1	1	LUKZNWIVRBCLON-GXOBDPJESA-N			Ciclesonide		
AUWLUCGWNSMPSW-MWTISXFVSA-N	Chembl344763	0	-2	-2	8	0	1	2	JUKPWJGBANNWMW-VWBFHTRKSA-N	LUKZNWIVRBCLON-GXOBDPJESA-N		Eplerenone	Ciclesonide	
FAOAXBWBOTZQKG-NILAGYTISA-N	Chembl1940688	0	-2	-2	8	0	1	1	LUKZNWIVRBCLON-GXOBDPJESA-N			Ciclesonide		
WBGKWQHBNHJJPZ-LECWWXJVSA-N	Desonide	1	-2	-2	8	0	1	1	LUKZNWIVRBCLON-GXOBDPJESA-N			Ciclesonide		
CRJJIECNFFXCPM-AVKOWRSVSA-N	Chembl1940546	0	-2	-2	8	0	1	1	LUKZNWIVRBCLON-GXOBDPJESA-N			Ciclesonide		
SIPVTPUQMGMVGR-OXJNMPFZSA-N	Chembl262807	0	-2	-2	8	0	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N	JHVAMHSQVVQIOT-MFAJLEFUSA-N		Ifenprodil	Anidulafungin	
ADQCQULCJYYVHZ-UHFFFAOYSA-N	Chembl220841	0	-2	-2	8	0	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N			Ifenprodil		
IOVGROKTTNBUGK-SJCJKPOMSA-N	Ritodrine	1	-2	-2	8	0	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N	JHVAMHSQVVQIOT-MFAJLEFUSA-N		Ifenprodil	Anidulafungin	
LQEOLCFSXOKBOO-UHFFFAOYSA-N	Chembl257783	0	-2	-2	8	0	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N			Ifenprodil		
CYEOKZJIXIYTOM-UHFFFAOYSA-N	Chembl247837	0	-2	-2	8	0	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N	RDOIQAHITMMDAJ-UHFFFAOYSA-N	LNEPOXFFQSENCJ-UHFFFAOYSA-N	Ifenprodil	Loperamide	Haloperidol
IGZKWIHLQSVVDX-NCAZQSQBSA-N	Chembl71458	0	-2	-2	8	0	2	2	QJJXYPPXXYFBGM-LFZNUXCKSA-N	QFJCIRLUMZQUOT-HPLJOQBZSA-N	XDHNQDDQEHDUTM-UHFFFAOYSA-N	Tacrolimus	Sirolimus	Bafilomycin A1
DGYSDXLCLKPUBR-SLPNHVECSA-N	Prednisolone Valerate Acetate	0	-2	-2	8	0	1	1	LUKZNWIVRBCLON-GXOBDPJESA-N	DOMWKUIIPQCAJU-LJHIYBGHSA-N		Ciclesonide	Hydroxyprogesterone caproate	
LRJOMUJRLNCICJ-JZYPGELDSA-N	Prednisolone Acetate	0	-2	-2	8	0	1	1	LUKZNWIVRBCLON-GXOBDPJESA-N			Ciclesonide		
DJXXIZYLWLRREJ-UHFFFAOYSA-N	Chembl413998	0	-2	-2	8	0	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N			Ifenprodil		
BONBIWJAPUUALK-AVRWGWEMSA-N	Chembl2047578	0	-2	-2	8	0	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N			Ifenprodil		
JZVJRTGGBBBBGO-JCEIUHPQSA-N	Chembl1940694	0	-2	-2	8	0	1	1	LUKZNWIVRBCLON-GXOBDPJESA-N			Ciclesonide		
STUATRUKRPVHDN-WMZHIEFXSA-N	Chembl106191	0	-2	-2	8	0	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N			Ifenprodil		
LSWBQIAZNGURQV-UHFFFAOYSA-N	Progesterone 16,17-Acetonide	0	-2	-2	8	0	1	2	DOMWKUIIPQCAJU-LJHIYBGHSA-N	JUKPWJGBANNWMW-VWBFHTRKSA-N	LUKZNWIVRBCLON-GXOBDPJESA-N	Hydroxyprogesterone caproate	Eplerenone	Ciclesonide
IOISFHIZCFPBTB-HSZXOJBTSA-N	Chembl405628	0	-2	-2	8	0	2	2	QJJXYPPXXYFBGM-LFZNUXCKSA-N	QFJCIRLUMZQUOT-HPLJOQBZSA-N	XDHNQDDQEHDUTM-UHFFFAOYSA-N	Tacrolimus	Sirolimus	Bafilomycin A1
MUQNGPZZQDCDFT-JNQJZLCISA-N	Halcinonide	1	-2	-2	8	0	1	2	JUKPWJGBANNWMW-VWBFHTRKSA-N	LUKZNWIVRBCLON-GXOBDPJESA-N		Eplerenone	Ciclesonide	
HJRGLUUTXXPQKZ-OYHNWAKOSA-N	Chembl366809	0	-2	-2	8	0	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N			Ifenprodil		
WSVOMANDJDYYEY-CWNVBEKCSA-N	Prednylidene	1	-2	-2	8	0	1	1	LUKZNWIVRBCLON-GXOBDPJESA-N			Ciclesonide		
LZCJFDGCDDYNIX-AAXFWFPKSA-N	Smr000539194	0	-2	-2	8	0	1	1	LUKZNWIVRBCLON-GXOBDPJESA-N			Ciclesonide		
BLVOPMLJPLEJNF-YCRPNKLZSA-N	Chembl2047580	0	-2	-2	8	0	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N			Ifenprodil		
SYWHXTATXSMDSB-CYYHDTDOSA-N	Ac1O7Gc3	0	-2	-2	8	0	1	2	JUKPWJGBANNWMW-VWBFHTRKSA-N	LUKZNWIVRBCLON-GXOBDPJESA-N		Eplerenone	Ciclesonide	
DIGUPHFDYCGPRL-ALCUMQOQSA-N	Chembl1917244	0	-2	-2	8	0	1	1	LUKZNWIVRBCLON-GXOBDPJESA-N			Ciclesonide		
HJPMTDNGLRNDJA-ZVXCBTRXSA-N	Dsstox_Cid_25474	0	-2	-2	8	0	1	1	LUKZNWIVRBCLON-GXOBDPJESA-N			Ciclesonide		
JYSPUXVXLLZVOP-UHFFFAOYSA-N	Chembl255697	0	-2	-2	8	0	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N			Ifenprodil		
YPZVAYHNBBHPTO-MXRBDKCISA-N	Loteprednol	1	-2	-2	8	0	1	1	LUKZNWIVRBCLON-GXOBDPJESA-N			Ciclesonide		
RXDVZAPLJRNAQU-BDQQHZENSA-N	Nsc-17245	0	-2	-2	8	0	1	2	JUKPWJGBANNWMW-VWBFHTRKSA-N	LUKZNWIVRBCLON-GXOBDPJESA-N	DOMWKUIIPQCAJU-LJHIYBGHSA-N	Eplerenone	Ciclesonide	Hydroxyprogesterone caproate
FYTDOEQWJQDUHP-QYPWACJRSA-N	Chembl1940547	0	-2	-2	8	0	1	1	LUKZNWIVRBCLON-GXOBDPJESA-N			Ciclesonide		
LXXJBYQKJRJLNP-BVGPSFMHSA-N	Mls000547626	0	-2	-2	8	0	1	1	LUKZNWIVRBCLON-GXOBDPJESA-N			Ciclesonide		
FYGULVAWGIBPEL-DHZHZOJOSA-N	Chembl113919	0	-2	-2	8	0	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N	LUKBXSAWLPMMSZ-OWOJBTEDSA-N		Ifenprodil	Resveratrol	
RYGZCZJNNREQIG-XDYJYFMZSA-N	Chembl303852	0	-2	-2	8	0	2	2	QFJCIRLUMZQUOT-HPLJOQBZSA-N	QJJXYPPXXYFBGM-LFZNUXCKSA-N		Sirolimus	Tacrolimus	
LXCDNECJDXFACO-ZGIDGVMNSA-N	Chembl68027	0	-2	-2	8	0	2	2	QJJXYPPXXYFBGM-LFZNUXCKSA-N	QFJCIRLUMZQUOT-HPLJOQBZSA-N	XDHNQDDQEHDUTM-UHFFFAOYSA-N	Tacrolimus	Sirolimus	Bafilomycin A1
HEKDMXHYHIQUPO-UHFFFAOYSA-N	Chembl545284	0	-2	-2	8	0	1	1	UYNVMODNBIQBMV-UHFFFAOYSA-N			Ifenprodil		
